player_id,region,account_created_date,player_segment
901,KR,2023-02-20,casual
902,KR,2021-09-30,casual
903,EUNE,2025-06-27,casual
904,NA,2024-01-20,casual
905,EUW,2022-02-11,whale
906,NA,2023-01-05,casual
907,EUNE,2023-02-03,casual
908,EUW,2022-10-21,core
909,KR,2022-04-06,casual
910,NA,2023-12-05,casual
911,EUNE,2023-01-02,casual
912,KR,2025-04-20,core
913,NA,2022-10-13,casual
914,EUW,2022-05-29,casual
915,EUW,2023-10-25,casual
916,EUNE,2025-01-24,core
917,EUNE,2021-05-24,core
918,EUNE,2025-04-18,casual
919,EUW,2021-05-06,casual
920,NA,2024-06-06,casual
921,KR,2021-09-03,casual
922,EUNE,2024-11-12,casual
923,KR,2022-01-27,casual
924,EUW,2023-12-28,core
925,EUNE,2025-04-22,core
926,KR,2023-10-31,casual
927,EUNE,2023-10-27,casual
928,EUW,2023-12-01,casual
929,EUNE,2024-07-18,casual
930,NA,2025-12-01,core
931,NA,2024-11-22,casual
932,EUNE,2024-11-21,casual
933,EUW,2025-04-02,casual
934,EUNE,2025-12-22,casual
935,NA,2024-04-08,casual
936,NA,2021-10-11,casual
937,EUW,2024-05-02,casual
938,KR,2021-10-20,whale
939,EUNE,2024-05-14,casual
940,NA,2025-03-20,casual
941,EUW,2021-05-11,casual
942,EUNE,2023-01-14,casual
943,EUNE,2025-02-01,casual
944,EUW,2025-01-07,casual
945,EUW,2024-06-22,casual
946,EUNE,2025-01-21,casual
947,NA,2025-08-23,core
948,NA,2022-10-20,casual
949,EUW,2024-09-25,casual
950,EUW,2023-02-24,casual
951,NA,2025-10-10,casual
952,EUW,2024-03-30,casual
953,EUW,2025-11-09,casual
954,EUNE,2023-02-04,casual
955,KR,2022-04-25,casual
956,EUW,2025-06-19,core
957,KR,2025-01-26,core
958,EUW,2021-05-13,core
959,NA,2023-05-21,whale
960,NA,2024-01-12,whale
961,NA,2024-06-03,core
962,NA,2024-05-08,casual
963,NA,2022-08-04,core
964,KR,2023-04-09,casual
965,NA,2023-03-23,casual
966,NA,2022-12-03,core
967,KR,2024-09-01,core
968,EUNE,2022-10-07,core
969,NA,2021-04-17,casual
970,NA,2023-07-23,casual
971,KR,2023-10-05,casual
972,EUNE,2022-04-15,casual
973,EUW,2021-09-29,whale
974,NA,2021-06-24,casual
975,NA,2021-08-11,casual
976,KR,2024-06-09,casual
977,EUNE,2022-06-07,casual
978,KR,2025-12-26,core
979,EUW,2021-05-05,casual
980,EUNE,2023-08-28,casual
981,EUNE,2024-12-04,core
982,EUNE,2024-10-18,casual
983,KR,2022-04-03,core
984,EUNE,2024-10-10,core
985,EUW,2021-12-18,casual
986,EUNE,2023-11-12,core
987,KR,2022-09-15,core
988,KR,2022-10-28,core
989,NA,2021-02-04,whale
990,NA,2024-11-07,core
991,EUNE,2023-01-06,casual
992,EUNE,2023-08-21,core
993,EUW,2024-12-26,casual
994,KR,2024-01-27,casual
995,EUNE,2022-06-07,casual
996,NA,2025-03-22,casual
997,EUW,2023-06-16,core
998,EUW,2022-02-04,casual
999,EUW,2024-02-08,casual
1000,EUW,2023-06-22,casual
1001,KR,2021-09-14,casual
1002,EUW,2022-01-27,core
1003,KR,2023-05-10,casual
1004,EUNE,2022-04-15,casual
1005,EUW,2022-02-24,core
1006,EUNE,2023-01-26,casual
1007,NA,2021-09-23,casual
1008,NA,2023-03-01,core
1009,KR,2024-12-05,core
1010,NA,2023-02-23,casual
1011,EUW,2023-10-08,core
1012,EUNE,2025-05-20,casual
1013,NA,2025-07-16,core
1014,EUW,2022-08-14,core
1015,KR,2024-11-24,casual
1016,KR,2025-04-30,core
1017,EUNE,2022-07-26,whale
1018,NA,2024-04-07,core
1019,EUW,2025-01-20,casual
1020,KR,2021-07-01,casual
1021,EUW,2023-04-29,core
1022,KR,2023-09-19,core
1023,EUW,2021-06-30,casual
1024,EUW,2023-11-23,casual
1025,NA,2024-02-07,casual
1026,NA,2023-02-15,core
1027,EUW,2024-02-09,core
1028,EUNE,2021-04-22,casual
1029,EUW,2021-12-25,casual
1030,NA,2021-09-22,casual
1031,NA,2024-12-17,core
1032,EUW,2025-07-24,casual
1033,KR,2022-06-02,casual
1034,NA,2024-01-05,core
1035,EUNE,2024-08-08,casual
1036,EUNE,2025-07-06,casual
1037,NA,2025-08-01,whale
1038,EUW,2021-04-01,casual
1039,EUNE,2024-05-22,casual
1040,EUNE,2024-09-20,casual
1041,NA,2021-07-30,casual
1042,NA,2024-09-14,casual
1043,EUNE,2021-02-21,casual
1044,KR,2024-01-30,casual
1045,KR,2024-07-13,core
1046,EUW,2024-07-14,casual
1047,KR,2025-08-18,casual
1048,NA,2023-02-25,casual
1049,EUW,2025-08-03,casual
1050,KR,2023-11-10,casual
1051,KR,2022-12-19,core
1052,NA,2021-07-23,casual
1053,NA,2022-03-15,casual
1054,EUW,2025-08-19,whale
1055,NA,2026-01-01,casual
1056,EUNE,2023-01-24,casual
1057,KR,2021-09-26,core
1058,NA,2023-06-13,core
1059,EUNE,2025-07-31,casual
1060,EUNE,2022-10-11,core
1061,NA,2024-11-14,casual
1062,NA,2023-10-28,casual
1063,NA,2024-07-25,casual
1064,EUNE,2021-12-17,core
1065,EUNE,2024-06-20,core
1066,EUW,2023-07-20,core
1067,NA,2024-11-10,casual
1068,KR,2022-06-28,casual
1069,NA,2023-07-11,core
1070,EUNE,2021-07-06,core
1071,EUNE,2022-07-23,casual
1072,KR,2022-06-27,core
1073,NA,2022-11-13,casual
1074,KR,2025-03-27,casual
1075,EUW,2023-12-07,casual
1076,EUW,2023-12-30,whale
1077,EUW,2021-08-11,whale
1078,KR,2025-12-31,core
1079,EUNE,2025-03-11,casual
1080,EUNE,2022-01-31,core
1081,KR,2022-06-05,casual
1082,KR,2022-08-12,core
1083,KR,2022-04-21,casual
1084,KR,2022-10-10,casual
1085,EUW,2021-05-25,casual
1086,KR,2024-05-24,whale
1087,EUNE,2023-04-17,whale
1088,EUNE,2025-06-17,casual
1089,EUNE,2025-08-20,core
1090,EUNE,2023-09-18,whale
1091,EUNE,2022-01-06,core
1092,KR,2021-12-05,casual
1093,EUW,2022-06-10,casual
1094,KR,2022-04-24,casual
1095,NA,2024-03-26,casual
1096,EUNE,2024-11-25,casual
1097,EUW,2021-02-15,core
1098,KR,2023-12-01,casual
1099,KR,2024-10-13,casual
1100,EUNE,2022-06-18,casual
1101,NA,2024-10-19,core
1102,NA,2025-05-07,casual
1103,NA,2023-03-12,whale
1104,NA,2025-12-11,casual
1105,EUNE,2025-07-07,core
1106,NA,2023-11-30,casual
1107,EUW,2023-04-24,casual
1108,EUW,2024-07-14,casual
1109,EUW,2025-05-22,core
1110,KR,2021-10-18,casual
1111,EUNE,2022-05-17,whale
1112,EUNE,2022-08-15,casual
1113,NA,2022-03-30,casual
1114,EUW,2024-01-06,casual
1115,EUW,2024-11-10,casual
1116,EUW,2025-06-17,core
1117,EUW,2022-06-07,casual
1118,KR,2024-03-29,casual
1119,EUNE,2024-06-24,casual
1120,NA,2022-02-09,casual
1121,EUW,2025-05-14,casual
1122,EUW,2022-11-02,casual
1123,KR,2021-11-24,core
1124,KR,2022-10-15,casual
1125,NA,2024-09-05,casual
1126,NA,2025-07-19,casual
1127,NA,2025-03-23,casual
1128,NA,2024-01-20,casual
1129,NA,2025-11-07,core
1130,EUW,2022-07-28,casual
1131,EUNE,2021-04-03,core
1132,KR,2025-12-27,casual
1133,NA,2025-01-17,casual
1134,NA,2024-03-10,casual
1135,EUNE,2023-10-05,casual
1136,EUNE,2021-07-28,casual
1137,NA,2022-05-19,casual
1138,NA,2025-03-05,casual
1139,EUNE,2025-02-28,core
1140,KR,2021-06-12,core
1141,EUW,2022-09-16,core
1142,NA,2024-04-06,core
1143,KR,2022-09-23,casual
1144,EUNE,2025-01-19,whale
1145,KR,2023-02-09,core
1146,KR,2025-10-23,core
1147,NA,2025-10-05,casual
1148,KR,2024-05-27,whale
1149,NA,2025-10-04,casual
1150,EUNE,2022-11-13,core
1151,EUNE,2023-05-31,core
1152,NA,2024-12-02,casual
1153,NA,2025-07-22,casual
1154,NA,2023-06-19,core
1155,NA,2025-11-18,casual
1156,EUNE,2024-12-12,core
1157,NA,2025-08-19,core
1158,EUW,2023-11-23,casual
1159,KR,2025-05-08,casual
1160,NA,2025-12-13,casual
1161,EUW,2021-08-31,core
1162,EUW,2025-02-17,casual
1163,KR,2023-12-17,casual
1164,EUW,2022-07-21,casual
1165,NA,2021-04-06,casual
1166,EUW,2024-10-16,core
1167,EUW,2022-09-21,casual
1168,EUNE,2023-02-07,core
1169,KR,2023-09-23,casual
1170,EUW,2021-02-26,casual
1171,KR,2025-09-28,casual
1172,EUNE,2022-02-10,core
1173,NA,2023-05-08,casual
1174,EUW,2022-05-31,casual
1175,EUW,2023-12-10,core
1176,EUW,2024-10-03,casual
1177,EUW,2021-06-02,core
1178,EUW,2024-05-13,casual
1179,EUNE,2022-07-01,casual
1180,EUNE,2023-06-06,core
1181,EUNE,2021-06-01,casual
1182,KR,2024-11-14,casual
1183,KR,2025-08-09,casual
1184,EUW,2025-12-15,core
1185,KR,2023-10-14,core
1186,EUW,2021-04-09,casual
1187,NA,2024-08-16,casual
1188,EUW,2024-11-08,core
1189,EUNE,2025-03-20,casual
1190,EUNE,2025-08-21,core
1191,KR,2024-10-05,whale
1192,EUNE,2024-02-01,core
1193,NA,2024-04-05,casual
1194,EUNE,2023-07-13,casual
1195,NA,2022-10-08,casual
1196,KR,2023-06-10,core
1197,KR,2024-04-11,casual
1198,EUNE,2024-11-23,whale
1199,EUNE,2024-03-13,casual
1200,NA,2023-11-15,casual
1201,KR,2022-06-22,core
1202,KR,2023-11-15,casual
1203,EUNE,2025-12-11,casual
1204,KR,2022-11-26,casual
1205,EUW,2022-06-02,casual
1206,EUNE,2024-02-12,casual
1207,KR,2024-03-22,core
1208,KR,2022-08-27,casual
1209,KR,2021-10-09,core
1210,EUW,2025-03-01,casual
1211,EUNE,2023-11-12,core
1212,NA,2021-11-06,whale
1213,NA,2025-08-28,core
1214,EUNE,2025-04-18,core
1215,NA,2023-01-01,core
1216,EUNE,2022-08-09,core
1217,EUW,2023-08-26,core
1218,EUW,2022-04-28,casual
1219,EUNE,2023-04-19,casual
1220,KR,2025-08-10,casual
1221,NA,2025-07-07,casual
1222,EUW,2021-07-09,core
1223,KR,2025-05-26,casual
1224,NA,2024-07-18,core
1225,NA,2023-02-11,whale
1226,EUNE,2025-06-03,casual
1227,EUNE,2022-10-07,casual
1228,NA,2025-07-04,casual
1229,EUW,2021-12-29,casual
1230,EUNE,2023-02-13,casual
1231,EUNE,2025-12-25,core
1232,EUW,2025-12-25,core
1233,EUNE,2024-11-21,core
1234,NA,2025-07-28,core
1235,KR,2024-08-11,casual
1236,NA,2023-08-27,whale
1237,EUNE,2024-06-11,whale
1238,EUW,2025-02-26,core
1239,KR,2022-10-12,casual
1240,NA,2025-03-15,casual
1241,KR,2024-10-17,core
1242,KR,2021-11-20,casual
1243,KR,2022-04-24,whale
1244,EUW,2022-07-18,core
1245,EUW,2021-06-21,core
1246,KR,2024-01-19,core
1247,EUNE,2021-09-08,core
1248,KR,2023-06-30,whale
1249,EUW,2021-09-11,casual
1250,EUW,2024-12-14,core
1251,EUNE,2024-08-21,casual
1252,KR,2025-12-11,casual
1253,EUNE,2025-05-21,casual
1254,KR,2021-02-19,casual
1255,EUW,2025-12-21,core
1256,KR,2021-02-25,casual
1257,EUW,2023-06-01,casual
1258,EUNE,2021-10-17,casual
1259,EUNE,2023-04-15,casual
1260,KR,2025-02-10,casual
1261,EUW,2021-06-16,casual
1262,NA,2023-11-28,casual
1263,EUW,2024-07-02,casual
1264,EUNE,2025-08-16,casual
1265,EUNE,2025-12-31,whale
1266,NA,2022-12-02,casual
1267,NA,2025-11-24,casual
1268,NA,2022-06-03,casual
1269,EUW,2023-03-24,core
1270,NA,2022-03-11,casual
1271,KR,2021-05-23,core
1272,NA,2022-06-18,casual
1273,NA,2023-04-20,casual
1274,NA,2025-08-23,casual
1275,EUNE,2022-03-19,whale
1276,EUNE,2023-05-22,casual
1277,NA,2023-01-06,casual
1278,KR,2021-11-14,casual
1279,KR,2023-12-21,casual
1280,NA,2023-11-17,casual
1281,NA,2021-09-19,casual
1282,NA,2022-03-13,casual
1283,EUNE,2022-07-05,casual
1284,KR,2025-01-18,casual
1285,NA,2023-07-06,casual
1286,EUNE,2021-04-04,core
1287,EUNE,2022-03-24,core
1288,EUNE,2023-02-06,core
1289,EUW,2021-12-20,casual
1290,KR,2024-12-03,casual
1291,KR,2025-10-01,casual
1292,EUNE,2022-02-10,core
1293,EUNE,2023-04-11,casual
1294,NA,2022-08-20,core
1295,KR,2022-10-02,casual
1296,KR,2021-06-26,casual
1297,NA,2024-11-18,core
1298,EUNE,2025-07-07,casual
1299,EUNE,2024-05-08,core
1300,KR,2025-09-23,casual
1301,EUNE,2023-12-15,casual
1302,EUW,2024-12-26,casual
1303,EUW,2022-10-26,casual
1304,EUW,2025-04-23,casual
1305,EUW,2022-02-24,casual
1306,NA,2021-09-13,casual
1307,KR,2023-06-01,core
1308,EUNE,2022-10-05,core
1309,KR,2021-12-05,whale
1310,NA,2024-10-31,casual
1311,EUW,2025-08-18,casual
1312,EUNE,2023-08-18,core
1313,KR,2023-06-07,core
1314,EUNE,2025-01-12,core
1315,EUNE,2021-02-26,core
1316,KR,2022-01-11,casual
1317,NA,2025-03-21,core
1318,EUW,2025-11-01,core
1319,EUW,2022-09-03,whale
1320,KR,2024-04-23,casual
1321,NA,2024-09-12,whale
1322,NA,2022-06-08,core
1323,NA,2022-08-08,core
1324,EUNE,2021-03-31,casual
1325,NA,2024-05-15,casual
1326,EUW,2021-09-27,casual
1327,EUW,2023-11-30,casual
1328,NA,2023-03-23,whale
1329,EUW,2025-03-01,core
1330,KR,2025-11-28,casual
1331,EUNE,2021-08-15,casual
1332,EUW,2022-01-04,core
1333,EUW,2021-02-17,core
1334,KR,2023-08-31,casual
1335,EUW,2024-01-26,casual
1336,EUNE,2024-06-26,casual
1337,NA,2023-06-15,casual
1338,NA,2023-05-08,casual
1339,EUW,2025-09-07,casual
1340,EUNE,2021-07-10,whale
1341,EUW,2023-09-02,core
1342,KR,2025-11-26,core
1343,NA,2025-07-29,casual
1344,EUNE,2025-03-01,casual
1345,NA,2022-02-05,casual
1346,EUW,2025-05-22,casual
1347,NA,2021-05-23,casual
1348,EUNE,2025-07-20,casual
1349,NA,2024-08-08,casual
1350,EUW,2024-09-17,whale
1351,EUNE,2021-04-17,core
1352,EUW,2023-08-07,casual
1353,EUW,2022-12-04,casual
1354,KR,2021-06-12,core
1355,EUW,2022-10-07,core
1356,KR,2022-07-02,casual
1357,EUW,2023-05-20,core
1358,KR,2024-10-04,casual
1359,NA,2024-09-11,core
1360,NA,2024-03-22,core
1361,EUW,2023-04-13,core
1362,EUW,2025-03-19,whale
1363,EUNE,2024-10-23,casual
1364,EUNE,2025-04-25,casual
1365,EUNE,2023-07-24,casual
1366,KR,2023-02-09,casual
1367,EUW,2025-07-12,casual
1368,EUW,2021-10-25,whale
1369,KR,2022-05-27,casual
1370,NA,2026-01-01,casual
1371,EUW,2025-04-01,core
1372,EUW,2022-04-04,casual
1373,NA,2025-11-18,core
1374,EUW,2025-11-22,casual
1375,NA,2023-11-10,core
1376,NA,2023-10-14,casual
1377,EUW,2024-08-12,core
1378,KR,2021-09-30,casual
1379,KR,2021-08-31,casual
1380,KR,2025-08-12,casual
1381,EUW,2022-05-02,casual
1382,EUW,2025-03-27,casual
1383,NA,2021-06-19,casual
1384,KR,2022-07-31,casual
1385,EUNE,2021-03-29,whale
1386,EUW,2022-12-28,core
1387,EUW,2023-10-16,whale
1388,EUNE,2024-10-28,casual
1389,EUW,2025-01-21,core
1390,KR,2021-03-11,core
1391,EUW,2024-06-14,casual
1392,NA,2025-04-03,core
1393,EUW,2024-07-13,casual
1394,EUNE,2024-01-14,casual
1395,KR,2023-06-25,casual
1396,KR,2021-10-04,casual
1397,KR,2022-08-20,casual
1398,EUW,2025-05-12,core
1399,EUW,2025-08-24,casual
1400,EUNE,2021-11-10,casual
1401,EUW,2022-02-06,casual
1402,KR,2025-03-04,casual
1403,EUW,2025-01-23,core
1404,EUNE,2025-10-29,core
1405,EUW,2021-03-15,core
1406,EUNE,2023-08-04,whale
1407,NA,2021-03-01,whale
1408,KR,2023-10-03,casual
1409,EUNE,2021-11-16,core
1410,EUW,2022-04-26,casual
1411,KR,2024-04-13,core
1412,KR,2022-09-05,core
1413,EUNE,2021-06-24,casual
1414,NA,2025-07-06,whale
1415,NA,2021-07-08,core
1416,EUNE,2023-04-29,core
1417,KR,2025-07-04,casual
1418,KR,2022-12-13,core
1419,EUW,2023-06-05,casual
1420,NA,2021-10-03,casual
1421,KR,2024-06-15,casual
1422,EUW,2022-03-05,casual
1423,EUNE,2022-07-21,casual
1424,EUNE,2022-03-15,core
1425,EUNE,2024-10-20,casual
1426,KR,2022-07-23,core
1427,NA,2021-12-12,core
1428,EUW,2023-09-23,whale
1429,NA,2025-05-08,casual
1430,EUW,2022-07-07,casual
1431,EUNE,2025-01-08,core
1432,EUW,2024-08-11,whale
1433,KR,2022-07-14,casual
1434,KR,2023-06-07,casual
1435,EUNE,2025-11-27,core
1436,EUNE,2024-11-30,casual
1437,EUNE,2022-04-18,core
1438,EUNE,2023-04-21,core
1439,EUNE,2023-06-11,core
1440,NA,2021-02-26,casual
1441,KR,2024-12-10,core
1442,EUNE,2022-12-23,casual
1443,NA,2024-07-23,core
1444,NA,2025-05-07,casual
1445,EUNE,2025-11-10,casual
1446,NA,2025-04-16,casual
1447,KR,2024-02-11,casual
1448,KR,2023-10-10,core
1449,EUNE,2025-10-28,casual
1450,KR,2022-02-25,whale
1451,EUNE,2025-07-09,whale
1452,EUNE,2024-11-06,casual
1453,EUW,2022-06-05,whale
1454,NA,2023-03-15,core
1455,NA,2022-07-23,casual
1456,EUW,2024-02-07,core
1457,EUW,2022-07-13,core
1458,KR,2024-03-13,core
1459,EUNE,2024-07-03,casual
1460,EUW,2024-08-28,casual
1461,NA,2025-01-15,casual
1462,KR,2022-08-05,casual
1463,NA,2023-07-26,casual
1464,NA,2021-02-25,casual
1465,EUW,2021-06-28,casual
1466,NA,2024-10-17,casual
1467,EUNE,2024-12-05,core
1468,EUW,2023-06-15,casual
1469,NA,2023-09-05,casual
1470,EUW,2024-11-04,core
1471,KR,2024-02-27,casual
1472,EUW,2022-10-28,casual
1473,EUNE,2022-05-28,core
1474,NA,2021-06-25,casual
1475,NA,2025-05-13,casual
1476,NA,2025-10-29,casual
1477,EUNE,2021-04-30,whale
1478,EUW,2023-02-24,whale
1479,EUNE,2021-10-23,casual
1480,NA,2022-04-07,casual
1481,EUW,2021-02-10,casual
1482,NA,2022-03-26,casual
1483,KR,2024-03-31,casual
1484,EUW,2024-03-17,core
1485,EUNE,2024-06-06,whale
1486,KR,2021-10-27,casual
1487,KR,2025-01-05,casual
1488,EUNE,2025-09-07,casual
1489,EUW,2025-08-17,casual
1490,KR,2023-03-02,whale
1491,NA,2024-04-06,whale
1492,EUW,2022-07-14,core
1493,EUW,2025-05-25,core
1494,NA,2023-11-09,core
1495,NA,2024-08-16,core
1496,NA,2023-02-12,whale
1497,EUNE,2024-10-13,casual
1498,EUNE,2022-10-17,whale
1499,EUNE,2021-09-22,core
1500,EUW,2025-10-23,casual
1501,EUNE,2024-05-20,casual
1502,EUW,2023-05-20,core
1503,NA,2021-12-15,casual
1504,NA,2021-07-17,casual
1505,EUW,2023-03-01,core
1506,KR,2023-01-29,casual
1507,KR,2025-04-22,casual
1508,KR,2021-05-21,whale
1509,KR,2023-09-07,core
1510,NA,2024-04-22,core
1511,EUW,2023-07-01,core
1512,KR,2023-05-03,core
1513,NA,2022-05-10,casual
1514,NA,2024-03-14,whale
1515,EUNE,2023-06-01,core
1516,NA,2025-05-07,core
1517,EUNE,2025-04-10,casual
1518,EUNE,2022-05-24,whale
1519,EUW,2023-07-04,casual
1520,EUNE,2024-08-29,casual
1521,EUNE,2023-06-27,core
1522,NA,2022-06-06,casual
1523,EUW,2025-09-25,core
1524,EUNE,2022-10-16,casual
1525,EUNE,2025-11-26,core
1526,EUNE,2023-10-15,casual
1527,NA,2024-06-13,casual
1528,EUNE,2022-04-16,casual
1529,KR,2024-08-18,core
1530,NA,2024-08-17,core
1531,EUNE,2021-04-09,casual
1532,KR,2025-11-12,casual
1533,KR,2024-09-06,casual
1534,KR,2024-01-10,casual
1535,NA,2024-07-05,core
1536,NA,2022-06-14,casual
1537,EUW,2023-03-03,core
1538,EUW,2021-05-19,core
1539,NA,2025-12-01,core
1540,KR,2022-10-07,core
1541,KR,2023-04-28,casual
1542,NA,2024-11-03,core
1543,NA,2023-11-26,whale
1544,NA,2021-03-06,whale
1545,KR,2021-11-23,casual
1546,EUNE,2025-10-07,casual
1547,EUW,2022-07-31,whale
1548,NA,2021-11-20,casual
1549,EUW,2025-12-29,core
1550,EUW,2021-03-29,casual
1551,EUW,2021-08-23,casual
1552,EUW,2023-05-20,casual
1553,EUW,2022-03-13,core
1554,NA,2021-02-14,casual
1555,KR,2023-11-08,core
1556,EUNE,2021-06-29,core
1557,EUNE,2021-05-21,core
1558,KR,2024-12-08,casual
1559,EUW,2021-02-10,casual
1560,NA,2024-04-16,casual
1561,NA,2023-09-02,casual
1562,EUW,2023-10-02,core
1563,EUNE,2023-10-09,casual
1564,EUW,2022-12-24,casual
1565,EUW,2024-08-23,casual
1566,EUW,2022-04-08,casual
1567,KR,2023-07-31,casual
1568,NA,2021-08-26,casual
1569,EUNE,2021-06-23,casual
1570,EUW,2021-06-20,core
1571,NA,2022-04-03,core
1572,EUW,2021-05-05,casual
1573,NA,2023-02-05,casual
1574,EUNE,2022-01-03,core
1575,NA,2022-02-27,casual
1576,KR,2025-02-02,casual
1577,EUW,2022-03-26,core
1578,EUW,2025-10-05,casual
1579,EUNE,2023-11-24,core
1580,EUNE,2022-07-13,casual
1581,NA,2021-04-26,casual
1582,KR,2021-06-13,core
1583,EUW,2025-12-17,casual
1584,EUNE,2021-10-29,core
1585,EUNE,2022-12-04,casual
1586,EUNE,2023-06-02,casual
1587,EUW,2025-08-05,core
1588,KR,2024-06-02,whale
1589,NA,2022-10-24,core
1590,EUNE,2023-06-12,casual
1591,NA,2024-08-07,casual
1592,EUNE,2025-09-02,casual
1593,KR,2022-03-17,casual
1594,EUW,2025-05-16,core
1595,KR,2022-05-21,casual
1596,EUNE,2021-10-22,casual
1597,EUW,2023-06-16,casual
1598,KR,2024-10-25,casual
1599,KR,2024-05-25,core
1600,EUW,2025-06-20,casual
1601,KR,2025-08-14,core
1602,EUW,2024-09-09,core
1603,KR,2024-08-15,casual
1604,KR,2022-06-12,casual
1605,NA,2025-04-07,casual
1606,KR,2023-08-26,core
1607,NA,2023-11-27,casual
1608,EUNE,2021-05-06,casual
1609,EUNE,2022-08-11,core
1610,NA,2022-05-17,casual
1611,NA,2024-06-30,whale
1612,EUNE,2024-08-10,core
1613,NA,2022-11-17,casual
1614,NA,2025-11-09,casual
1615,EUNE,2024-03-10,casual
1616,KR,2024-05-30,core
1617,KR,2023-01-22,casual
1618,NA,2023-03-01,casual
1619,KR,2024-10-15,casual
1620,EUW,2022-11-08,casual
1621,EUNE,2023-03-06,casual
1622,EUW,2025-08-13,core
1623,EUNE,2025-11-03,casual
1624,KR,2023-06-17,casual
1625,KR,2025-12-04,casual
1626,EUNE,2025-07-07,casual
1627,NA,2023-01-26,core
1628,EUNE,2023-06-28,casual
1629,KR,2021-07-05,core
1630,EUW,2021-02-05,core
1631,EUW,2024-04-20,casual
1632,EUW,2024-09-26,casual
1633,EUW,2025-11-29,casual
1634,EUW,2022-05-09,casual
1635,EUW,2025-01-23,casual
1636,KR,2022-02-01,casual
1637,KR,2023-02-14,casual
1638,KR,2025-09-03,core
1639,NA,2023-05-06,casual
1640,KR,2023-11-20,casual
1641,EUW,2021-12-20,casual
1642,EUW,2024-05-29,casual
1643,EUNE,2021-03-03,whale
1644,EUW,2021-06-20,casual
1645,KR,2025-11-16,casual
1646,KR,2022-12-25,core
1647,EUNE,2021-07-08,casual
1648,EUNE,2022-12-10,casual
1649,KR,2024-01-08,whale
1650,EUNE,2024-12-03,core
1651,NA,2021-12-18,casual
1652,NA,2024-01-26,casual
1653,NA,2021-10-16,casual
1654,EUNE,2023-01-20,casual
1655,KR,2025-06-04,casual
1656,NA,2024-09-05,core
1657,KR,2025-07-01,whale
1658,NA,2022-03-10,whale
1659,KR,2024-03-10,casual
1660,KR,2024-02-16,casual
1661,KR,2022-03-18,casual
1662,EUW,2023-01-12,casual
1663,EUW,2023-09-11,casual
1664,EUNE,2021-06-29,core
1665,EUNE,2022-01-17,core
1666,EUNE,2021-12-02,casual
1667,KR,2024-04-26,core
1668,KR,2023-09-27,casual
1669,EUNE,2021-06-07,casual
1670,EUW,2023-08-30,casual
1671,NA,2023-07-16,casual
1672,KR,2023-03-21,casual
1673,EUW,2021-03-09,whale
1674,EUNE,2024-08-24,whale
1675,KR,2024-05-20,core
1676,NA,2025-05-28,casual
1677,EUNE,2025-02-05,casual
1678,EUW,2023-06-16,core
1679,EUNE,2025-11-24,whale
1680,EUW,2023-03-13,casual
1681,EUNE,2023-08-17,casual
1682,NA,2025-09-11,casual
1683,EUNE,2024-12-26,casual
1684,EUNE,2021-07-18,casual
1685,EUNE,2021-12-25,casual
1686,EUW,2025-11-23,casual
1687,NA,2022-03-13,casual
1688,NA,2021-02-06,core
1689,NA,2021-10-22,core
1690,NA,2023-08-27,casual
1691,EUW,2025-08-28,casual
1692,KR,2025-01-31,core
1693,EUNE,2023-08-07,casual
1694,KR,2023-08-15,core
1695,KR,2022-08-07,core
1696,NA,2021-09-18,casual
1697,EUW,2024-06-11,core
1698,EUNE,2021-12-13,casual
1699,NA,2021-05-02,core
1700,KR,2021-03-12,casual
1701,EUW,2021-10-11,core
1702,EUNE,2022-02-19,casual
1703,KR,2022-02-13,core
1704,KR,2025-06-02,casual
1705,NA,2021-12-21,casual
1706,KR,2024-09-30,casual
1707,NA,2022-09-05,casual
1708,NA,2025-12-23,whale
1709,EUW,2024-01-17,casual
1710,EUW,2023-01-14,core
1711,EUNE,2024-12-08,casual
1712,NA,2022-04-01,core
1713,NA,2023-02-02,core
1714,NA,2025-03-30,casual
1715,NA,2025-07-27,casual
1716,EUNE,2021-05-25,casual
1717,KR,2023-06-26,casual
1718,NA,2024-06-13,casual
1719,EUNE,2023-01-17,whale
1720,EUW,2023-04-17,whale
1721,EUW,2023-02-12,core
1722,NA,2024-04-01,casual
1723,EUW,2022-03-08,core
1724,NA,2025-04-30,core
1725,NA,2022-10-15,core
1726,EUW,2025-04-26,casual
1727,KR,2025-12-20,core
1728,EUNE,2024-09-10,casual
1729,EUW,2024-09-16,whale
1730,EUW,2021-08-04,core
1731,NA,2025-10-06,core
1732,EUNE,2022-12-22,core
1733,NA,2022-04-12,casual
1734,KR,2022-03-03,casual
1735,EUW,2022-02-05,core
1736,KR,2023-04-15,casual
1737,EUNE,2024-04-17,casual
1738,NA,2025-01-29,core
1739,KR,2023-09-08,casual
1740,EUNE,2024-12-20,casual
1741,KR,2021-08-26,core
1742,NA,2021-12-09,casual
1743,KR,2024-08-17,casual
1744,EUNE,2024-03-24,casual
1745,KR,2022-07-03,casual
1746,NA,2022-05-15,casual
1747,EUW,2022-04-07,whale
1748,EUW,2021-07-13,casual
1749,KR,2021-04-02,core
1750,EUNE,2023-02-14,casual
1751,KR,2023-08-27,casual
1752,EUNE,2024-09-05,whale
1753,EUNE,2023-07-19,casual
1754,EUNE,2021-06-09,casual
1755,KR,2025-09-30,casual
