skin_id,champion_name,skin_name,rarity,price_rp,release_date,champion_id,skin_num,skin_name_norm
303,Ezreal,TPA Ezreal,Legacy,750,2013-05-23,Ezreal,6,tpaezreal
304,Ezreal,Debonair Ezreal,Legacy,750,2014-08-05,Ezreal,7,debonairezreal
305,Ezreal,Ace of Spades Ezreal,Legacy,750,2015-05-20,Ezreal,8,aceofspadesezreal
306,Ezreal,Arcade Ezreal,Epic,1350,2016-08-24,Ezreal,9,arcadeezreal
307,Ezreal,Star Guardian Ezreal,Epic,1350,2017-09-06,Ezreal,18,starguardianezreal
308,Ezreal,SSG Ezreal,Epic,1350,2018-07-20,Ezreal,19,ssgezreal
309,Ezreal,Pajama Guardian Ezreal,Epic,1350,2018-11-21,Ezreal,20,pajamaguardianezreal
310,Ezreal,Battle Academia Ezreal,Legendary,1820,2019-05-15,Ezreal,21,battleacademiaezreal
311,Ezreal,PsyOps Ezreal,Epic,1350,2020-09-03,Ezreal,22,psyopsezreal
312,Ezreal,Porcelain Protector Ezreal,Legendary,1820,2022-01-26,Ezreal,25,porcelainprotectorezreal
313,Ezreal,Faerie Court Ezreal,Epic,1350,2023-03-23,Ezreal,33,faeriecourtezreal
314,Ezreal,HEARTSTEEL Ezreal,Epic,1350,2023-11-08,Ezreal,43,heartsteelezreal
315,Ezreal,Heavenscale Ezreal,Epic,1350,2024-02-07,Ezreal,44,heavenscaleezreal
316,Fiddlesticks,default,Default,0,2009-02-21,Fiddlesticks,0,fiddlesticks
317,Fiddlesticks,Spectral Fiddlesticks,Legacy,520,2010-03-16,Fiddlesticks,1,spectralfiddlesticks
318,Fiddlesticks,Union Jack Fiddlesticks,Legacy,520,2010-02-12,Fiddlesticks,2,unionjackfiddlesticks
319,Fiddlesticks,Bandito Fiddlesticks,Legacy,520,2010-08-10,Fiddlesticks,3,banditofiddlesticks
320,Fiddlesticks,Pumpkinhead Fiddlesticks,Legacy,520,2010-10-19,Fiddlesticks,4,pumpkinheadfiddlesticks
321,Fiddlesticks,Surprise Party Fiddlesticks,Legacy,975,2011-10-27,Fiddlesticks,6,surprisepartyfiddlesticks
322,Fiddlesticks,Dark Candy Fiddlesticks,Legacy,975,2012-12-14,Fiddlesticks,7,darkcandyfiddlesticks
323,Fiddlesticks,Risen Fiddlesticks,Epic,1350,2015-04-29,Fiddlesticks,8,risenfiddlesticks
324,Fiddlesticks,Praetorian Fiddlesticks,Epic,1350,2018-11-08,Fiddlesticks,9,praetorianfiddlesticks
325,Fiddlesticks,Star Nemesis Fiddlesticks,Epic,1350,2022-07-14,Fiddlesticks,27,starnemesisfiddlesticks
326,Fiddlesticks,Blood Moon Fiddlesticks,Epic,1350,2024-04-18,Fiddlesticks,37,bloodmoonfiddlesticks
327,Fiora,default,Default,0,2012-02-29,Fiora,0,fiora
328,Fiora,Royal Guard Fiora,Legacy,520,2012-02-29,Fiora,1,royalguardfiora
329,Fiora,Nightraven Fiora,Legacy,750,2012-02-29,Fiora,2,nightravenfiora
330,Fiora,Headmistress Fiora,Legacy,975,2012-10-26,Fiora,3,headmistressfiora
331,Fiora,PROJECT: Fiora,Epic,1350,2015-09-07,Fiora,4,projectfiora
332,Fiora,Pool Party Fiora,Epic,1350,2016-07-13,Fiora,5,poolpartyfiora
333,Fiora,Soaring Sword Fiora,Epic,1350,2017-09-27,Fiora,22,soaringswordfiora
334,Fiora,Heartpiercer Fiora,Epic,1350,2019-02-11,Fiora,23,heartpiercerfiora
335,Fiora,iG Fiora,Epic,1350,2019-04-23,Fiora,31,igfiora
336,Fiora,Pulsefire Fiora,Epic,1350,2020-05-14,Fiora,41,pulsefirefiora
337,Fiora,Bewitching Fiora,Epic,1350,2021-10-07,Fiora,60,bewitchingfiora
338,Fiora,Faerie Court Fiora,Epic,1350,2023-03-23,Fiora,69,faeriecourtfiora
339,Fiora,Dragonmancer Fiora,Epic,1350,2024-01-09,Fiora,80,dragonmancerfiora
340,Fiora,Battle Queen Fiora,Epic,1350,2024-08-28,Fiora,89,battlequeenfiora
341,Fizz,default,Default,0,2011-11-15,Fizz,0,fizz
342,Fizz,Atlantean Fizz,Legacy,520,2011-11-15,Fizz,1,atlanteanfizz
343,Fizz,Tundra Fizz,Legacy,750,2011-11-15,Fizz,2,tundrafizz
344,Fizz,Fisherman Fizz,Legacy,975,2012-04-01,Fizz,3,fishermanfizz
345,Fizz,Void Fizz,Epic,1350,2014-04-06,Fizz,4,voidfizz
346,Fizz,Cottontail Fizz,Legacy,975,2015-08-09,Fizz,8,cottontailfizz
347,Fizz,Super Galaxy Fizz,Epic,1350,2016-05-25,Fizz,9,supergalaxyfizz
348,Fizz,Omega Squad Fizz,Epic,1350,2017-07-26,Fizz,10,omegasquadfizz
349,Fizz,Fuzz Fizz,Epic,1350,2019-03-27,Fizz,14,fuzzfizz
350,Fizz,Little Devil Fizz,Epic,1350,2020-10-22,Fizz,16,littledevilfizz
351,Fizz,Astronaut Fizz,Epic,1350,2023-02-24,Fizz,26,astronautfizz
352,Fizz,Rain Shepherd Fizz,Epic,1350,2024-06-26,Fizz,35,rainshepherdfizz
353,Galio,default,Default,0,2010-08-10,Galio,0,galio
354,Galio,Enchanted Galio,Legacy,520,2010-08-10,Galio,1,enchantedgalio
355,Galio,Hextech Galio,Legacy,520,2010-08-10,Galio,2,hextechgalio
356,Galio,Commando Galio,Legacy,520,2011-01-18,Galio,3,commandogalio
357,Galio,Gatekeeper Galio,Legendary,1820,2012-04-23,Galio,4,gatekeepergalio
358,Galio,Debonair Galio,Legacy,750,2015-04-13,Galio,5,debonairgalio
359,Galio,Infernal Galio,Epic,1350,2019-09-05,Galio,13,infernalgalio
360,Galio,Dragon Guardian Galio,Epic,1350,2021-04-15,Galio,19,dragonguardiangalio
361,Galio,Mythmaker Galio,Epic,1350,2023-01-12,Galio,28,mythmakergalio
362,Gangplank,default,Default,0,2009-08-18,Gangplank,0,gangplank
363,Gangplank,Spooky Gangplank,Legacy,520,2010-03-16,Gangplank,1,spookygangplank
364,Gangplank,Minuteman Gangplank,Legacy,520,2010-07-03,Gangplank,2,minutemangangplank
365,Gangplank,Sailor Gangplank,Legacy,750,2011-01-10,Gangplank,3,sailorgangplank
366,Gangplank,Toy Soldier Gangplank,Legacy,975,2011-12-14,Gangplank,4,toysoldiergangplank
367,Gangplank,Special Forces Gangplank,Legacy,975,2012-09-12,Gangplank,5,specialforcesgangplank
368,Gangplank,Sultan Gangplank,Legacy,975,2013-11-13,Gangplank,6,sultangangplank
369,Gangplank,Captain Gangplank,Legacy,975,2015-08-09,Gangplank,7,captaingangplank
370,Gangplank,Dreadnova Gangplank,Epic,1350,2017-01-12,Gangplank,8,dreadnovagangplank
371,Gangplank,Pool Party Gangplank,Epic,1350,2018-08-02,Gangplank,14,poolpartygangplank
372,Gangplank,FPX Gangplank,Epic,1350,2020-04-30,Gangplank,21,fpxgangplank
373,Gangplank,PROJECT: Gangplank,Epic,1350,2024-03-06,Gangplank,33,projectgangplank
374,Garen,default,Default,0,2010-04-27,Garen,0,garen
375,Garen,Sanguine Garen,Legacy,520,2010-04-27,Garen,1,sanguinegaren
376,Garen,Desert Trooper Garen,Legacy,520,2010-04-27,Garen,2,deserttroopergaren
377,Garen,Commando Garen,Legacy,520,2010-09-08,Garen,3,commandogaren
378,Garen,Dreadknight Garen,Legacy,975,2011-01-18,Garen,4,dreadknightgaren
379,Garen,Rugged Garen,Legacy,750,2011-08-15,Garen,5,ruggedgaren
380,Garen,Steel Legion Garen,Epic,1350,2013-02-01,Garen,6,steellegiongaren
381,Garen,Rogue Admiral Garen,Legacy,750,2015-07-22,Garen,10,rogueadmiralgaren
382,Garen,Warring Kingdoms Garen,Epic,1350,2017-01-19,Garen,11,warringkingdomsgaren
383,Garen,God-King Garen,Legendary,1820,2018-06-27,Garen,13,godkinggaren
384,Garen,Demacia Vice Garen,Epic,1350,2019-07-18,Garen,14,demaciavicegaren
385,Garen,Mecha Kingdoms Garen,Epic,1350,2020-01-15,Garen,22,mechakingdomsgaren
386,Garen,Battle Academia Garen,Epic,1350,2021-03-18,Garen,24,battleacademiagaren
387,Garen,Mythmaker Garen,Epic,1350,2023-01-12,Garen,33,mythmakergaren
388,Gnar,default,Default,0,2014-08-13,Gnar,0,gnar
389,Gnar,Dino Gnar,Legacy,975,2014-08-13,Gnar,1,dinognar
390,Gnar,Gentleman Gnar,Legacy,975,2015-07-14,Gnar,2,gentlemangnar
391,Gnar,Snow Day Gnar,Legacy,975,2015-12-10,Gnar,3,snowdaygnar
392,Gnar,El León Gnar,Legacy,750,2016-06-01,Gnar,4,ellengnar
393,Gnar,Super Galaxy Gnar,Epic,1350,2017-10-16,Gnar,13,supergalaxygnar
394,Gnar,SSG Gnar,Epic,1350,2018-07-20,Gnar,14,ssggnar
395,Gnar,Astronaut Gnar,Epic,1350,2020-05-28,Gnar,15,astronautgnar
396,Gnar,Elderwood Gnar,Epic,1350,2022-01-06,Gnar,22,elderwoodgnar
397,Gnar,La Ilusión Gnar,Epic,1350,2023-09-27,Gnar,31,lailusingnar
398,Gragas,default,Default,0,2010-02-02,Gragas,0,gragas
399,Gragas,Scuba Gragas,Legacy,975,2010-05-03,Gragas,1,scubagragas
400,Gragas,Hillbilly Gragas,Legacy,520,2010-08-01,Gragas,2,hillbillygragas
401,Gragas,Santa Gragas,Legacy,975,2010-12-14,Gragas,3,santagragas
402,Gragas,Vandal Gragas,Legacy,975,2012-03-02,Gragas,5,vandalgragas
403,Gragas,Oktoberfest Gragas,Legacy,975,2012-09-21,Gragas,6,oktoberfestgragas
404,Gragas,Superfan Gragas,Legacy,750,2014-06-18,Gragas,7,superfangragas
405,Gragas,Fnatic Gragas,Legacy,750,2014-09-24,Gragas,8,fnaticgragas
406,Gragas,Arctic Ops Gragas,Epic,1350,2018-01-25,Gragas,10,arcticopsgragas
407,Gragas,Warden Gragas,Epic,1350,2021-01-07,Gragas,11,wardengragas
408,Gragas,Space Groove Gragas,Epic,1350,2022-11-17,Gragas,20,spacegroovegragas
409,Gragas,High Noon Gragas,Epic,1350,2024-03-20,Gragas,29,highnoongragas
410,Graves,default,Default,0,2011-10-19,Graves,0,graves
411,Graves,Hired Gun Graves,Legacy,520,2011-10-19,Graves,1,hiredgungraves
412,Graves,Jailbreak Graves,Legacy,975,2011-10-19,Graves,2,jailbreakgraves
413,Graves,Crime City Graves,Legacy,975,2012-04-02,Graves,3,crimecitygraves
414,Graves,Riot Graves,Legacy,975,2012-08-16,Graves,4,riotgraves
415,Graves,Pool Party Graves,Epic,1350,2013-09-09,Graves,5,poolpartygraves
416,Graves,Cutthroat Graves,Legacy,750,2015-07-21,Graves,6,cutthroatgraves
417,Graves,Snow Day Graves,Epic,1350,2016-12-14,Graves,7,snowdaygraves
418,Graves,Praetorian Graves,Epic,1350,2018-11-08,Graves,18,praetoriangraves
419,Graves,Battle Professor Graves,Epic,1350,2019-05-15,Graves,25,battleprofessorgraves
420,Graves,Sentinel Graves,Legendary,1820,2021-07-22,Graves,35,sentinelgraves
421,Graves,EDG Graves,Epic,1350,2022-05-12,Graves,42,edggraves
422,Graves,Porcelain Graves,Epic,1350,2024-02-22,Graves,45,porcelaingraves
423,Gwen,default,Default,0,2021-04-15,Gwen,0,gwen
424,Gwen,Space Groove Gwen,Epic,1350,2021-04-15,Gwen,1,spacegroovegwen
425,Gwen,Cafe Cuties Gwen,Epic,1350,2021-12-02,Gwen,11,cafecutiesgwen
426,Gwen,Soul Fighter Gwen,Epic,1350,2023-08-03,Gwen,20,soulfightergwen
427,Gwen,Battle Queen Gwen,Epic,1350,2024-08-28,Gwen,30,battlequeengwen
428,Hecarim,default,Default,0,2012-04-17,Hecarim,0,hecarim
429,Hecarim,Blood Knight Hecarim,Legacy,975,2012-04-17,Hecarim,1,bloodknighthecarim
430,Hecarim,Reaper Hecarim,Legacy,975,2012-04-17,Hecarim,2,reaperhecarim
431,Hecarim,Headless Hecarim,Legacy,975,2012-10-26,Hecarim,3,headlesshecarim
432,Hecarim,Arcade Hecarim,Epic,1350,2013-08-21,Hecarim,4,arcadehecarim
433,Hecarim,Elderwood Hecarim,Epic,1350,2015-11-25,Hecarim,5,elderwoodhecarim
434,Hecarim,Worldbreaker Hecarim,Legacy,750,2016-11-10,Hecarim,6,worldbreakerhecarim
435,Hecarim,High Noon Hecarim,Epic,1350,2019-10-10,Hecarim,8,highnoonhecarim
436,Hecarim,Cosmic Charger Hecarim,Epic,1350,2020-11-24,Hecarim,14,cosmicchargerhecarim
437,Hecarim,Arcana Hecarim,Epic,1350,2022-04-14,Hecarim,22,arcanahecarim
438,Hecarim,Winterblessed Hecarim,Epic,1350,2023-12-06,Hecarim,31,winterblessedhecarim
439,Heimerdinger,default,Default,0,2009-10-09,Heimerdinger,0,heimerdinger
440,Heimerdinger,Alien Invader Heimerdinger,Legendary,1820,2010-07-13,Heimerdinger,1,alieninvaderheimerdinger
441,Heimerdinger,Blast Zone Heimerdinger,Legacy,520,2010-06-24,Heimerdinger,2,blastzoneheimerdinger
442,Heimerdinger,Piltover Customs Heimerdinger,Legacy,975,2010-11-22,Heimerdinger,3,piltovercustomsheimerdinger
443,Heimerdinger,Hazmat Heimerdinger,Legacy,975,2014-07-13,Heimerdinger,5,hazmatheimerdinger
444,Heimerdinger,Dragon Trainer Heimerdinger,Legendary,1820,2018-10-11,Heimerdinger,6,dragontrainerheimerdinger
445,Heimerdinger,Pool Party Heimerdinger,Epic,1350,2020-07-02,Heimerdinger,15,poolpartyheimerdinger
446,Hwei,default,Default,0,2023-12-06,Hwei,0,hwei
447,Hwei,Winterblessed Hwei,Epic,1350,2023-12-06,Hwei,1,winterblessedhwei
448,Illaoi,default,Default,0,2015-11-24,Illaoi,0,illaoi
449,Illaoi,Void Bringer Illaoi,Epic,1350,2015-11-24,Illaoi,1,voidbringerillaoi
450,Illaoi,Resistance Illaoi,Epic,1350,2018-03-15,Illaoi,2,resistanceillaoi
451,Illaoi,Cosmic Invoker Illaoi,Epic,1350,2020-11-24,Illaoi,10,cosmicinvokerillaoi
452,Illaoi,Snow Moon Illaoi,Epic,1350,2022-06-23,Illaoi,18,snowmoonillaoi
453,Illaoi,Battle Bear Illaoi,Epic,1350,2024-07-31,Illaoi,27,battlebearillaoi
454,Irelia,default,Default,0,2010-11-16,Irelia,0,irelia
455,Irelia,Nightblade Irelia,Legacy,520,2010-11-16,Irelia,1,nightbladeirelia
456,Irelia,Aviator Irelia,Legacy,520,2010-11-16,Irelia,2,aviatorirelia
457,Irelia,Infiltrator Irelia,Legacy,975,2011-10-11,Irelia,3,infiltratorirelia
458,Irelia,Frostblade Irelia,Legacy,975,2012-04-30,Irelia,4,frostbladeirelia
459,Irelia,Order of the Lotus Irelia,Legacy,750,2015-06-03,Irelia,5,orderofthelotusirelia
460,Irelia,Divine Sword Irelia,Epic,1350,2018-09-04,Irelia,6,divineswordirelia
461,Irelia,iG Irelia,Epic,1350,2019-04-23,Irelia,15,igirelia
462,Irelia,PROJECT: Irelia,Epic,1350,2019-08-01,Irelia,16,projectirelia
463,Irelia,High Noon Irelia,Epic,1350,2020-06-18,Irelia,18,highnoonirelia
464,Irelia,Sentinel Irelia,Epic,1350,2021-07-08,Irelia,26,sentinelirelia
465,Irelia,Mythmaker Irelia,Legendary,1820,2023-01-12,Irelia,37,mythmakerirelia
466,Irelia,Porcelain Irelia,Epic,1350,2024-02-22,Irelia,45,porcelainirelia
467,Ivern,default,Default,0,2016-10-04,Ivern,0,ivern
468,Ivern,Candy King Ivern,Epic,1350,2016-10-04,Ivern,1,candykingivern
469,Ivern,Dunkmaster Ivern,Epic,1350,2019-04-04,Ivern,2,dunkmasterivern
470,Ivern,Old God Ivern,Epic,1350,2020-12-10,Ivern,11,oldgodivern
471,Ivern,Astronaut Ivern,Epic,1350,2023-02-24,Ivern,20,astronautivern
472,Janna,default,Default,0,2009-09-01,Janna,0,janna
473,Janna,Tempest Janna,Legacy,520,2010-07-13,Janna,1,tempestjanna
474,Janna,Hextech Janna,Legacy,975,2010-11-08,Janna,2,hextechjanna
475,Janna,Frost Queen Janna,Legacy,975,2011-12-05,Janna,3,frostqueenjanna
476,Janna,Forecast Janna,Legendary,1820,2013-09-04,Janna,5,forecastjanna
477,Janna,Fnatic Janna,Legacy,750,2014-09-24,Janna,6,fnaticjanna
478,Janna,Star Guardian Janna,Epic,1350,2016-10-05,Janna,7,starguardianjanna
479,Janna,Sacred Sword Janna,Epic,1350,2017-09-27,Janna,8,sacredswordjanna
480,Janna,Bewitching Janna,Epic,1350,2018-10-24,Janna,13,bewitchingjanna
481,Janna,Guardian of the Sands Janna,Epic,1350,2020-01-22,Janna,20,guardianofthesandsjanna
482,Janna,Battle Queen Janna,Epic,1350,2020-12-10,Janna,27,battlequeenjanna
483,Janna,Crystal Rose Janna,Epic,1350,2022-02-10,Janna,36,crystalrosejanna
484,Janna,Cyber Halo Janna,Epic,1350,2022-08-25,Janna,45,cyberhalojanna
485,Janna,Heavenscale Janna,Epic,1350,2024-02-07,Janna,56,heavenscalejanna
486,Jarvan IV,default,Default,0,2011-03-01,JarvanIV,0,jarvaniv
487,Jarvan IV,Commando Jarvan IV,Legacy,520,2011-03-01,JarvanIV,1,commandojarvaniv
488,Jarvan IV,Dragonslayer Jarvan IV,Legacy,750,2011-03-01,JarvanIV,2,dragonslayerjarvaniv
489,Jarvan IV,Darkforge Jarvan IV,Legacy,975,2011-07-26,JarvanIV,3,darkforgejarvaniv
490,Jarvan IV,Warring Kingdoms Jarvan IV,Epic,1350,2013-02-08,JarvanIV,5,warringkingdomsjarvaniv
491,Jarvan IV,Fnatic Jarvan IV,Legacy,750,2014-09-24,JarvanIV,6,fnaticjarvaniv
492,Jarvan IV,Dark Star Jarvan IV,Epic,1350,2018-03-01,JarvanIV,7,darkstarjarvaniv
493,Jarvan IV,SSG Jarvan IV,Epic,1350,2018-07-20,JarvanIV,8,ssgjarvaniv
494,Jarvan IV,Pool Party Jarvan IV,Epic,1350,2020-07-02,JarvanIV,11,poolpartyjarvaniv
495,Jarvan IV,Worlds 2021 Jarvan IV,Epic,1350,2021-09-23,JarvanIV,30,worlds2021jarvaniv
496,Jarvan IV,Nightbringer Jarvan IV,Epic,1350,2023-04-20,JarvanIV,35,nightbringerjarvaniv
497,Jax,default,Default,0,2009-02-21,Jax,0,jax
498,Jax,The Mighty Jax,Legacy,520,2010-02-12,Jax,1,themightyjax
499,Jax,Vandal Jax,Legacy,520,2010-02-24,Jax,2,vandaljax
500,Jax,Angler Jax,Legacy,975,2010-06-08,Jax,3,anglerjax
501,Jax,Temple Jax,Legacy,750,2011-11-15,Jax,6,templejax
502,Jax,Nemesis Jax,Legacy,975,2012-09-14,Jax,7,nemesisjax
503,Jax,SKT T1 Jax,Legacy,750,2014-05-04,Jax,8,sktt1jax
504,Jax,Warden Jax,Legacy,750,2015-09-30,Jax,12,wardenjax
505,Jax,God Staff Jax,Epic,1350,2018-01-11,Jax,13,godstaffjax
506,Jax,Mecha Kingdoms Jax,Legendary,1820,2020-01-15,Jax,14,mechakingdomsjax
507,Jax,Conqueror Jax,Epic,1350,2021-04-29,Jax,20,conquerorjax
508,Jax,Empyrean Jax,Epic,1350,2022-11-03,Jax,22,empyreanjax
509,Jax,PROJECT: Jax,Epic,1350,2024-03-06,Jax,33,projectjax
510,Jayce,default,Default,0,2012-07-06,Jayce,0,jayce
511,Jayce,Full Metal Jayce,Epic,1350,2012-07-06,Jayce,1,fullmetaljayce
512,Jayce,Debonair Jayce,Legacy,975,2013-02-14,Jayce,2,debonairjayce
513,Jayce,Forsaken Jayce,Epic,1350,2015-05-03,Jayce,3,forsakenjayce
514,Jayce,Battle Academia Jayce,Epic,1350,2019-05-15,Jayce,5,battleacademiajayce
515,Jayce,Resistance Jayce,Epic,1350,2020-11-12,Jayce,15,resistancejayce
516,Jayce,Zenith Games Jayce,Epic,1350,2022-09-09,Jayce,25,zenithgamesjayce
517,Jayce,T1 Jayce,Epic,1350,2024-08-14,Jayce,34,t1jayce
518,Jhin,default,Default,0,2016-02-01,Jhin,0,jhin
519,Jhin,High Noon Jhin,Epic,1350,2016-02-01,Jhin,1,highnoonjhin
520,Jhin,Blood Moon Jhin,Epic,1350,2017-02-09,Jhin,2,bloodmoonjhin
521,Jhin,SKT T1 Jhin,Epic,1350,2017-06-27,Jhin,3,sktt1jhin
522,Jhin,PROJECT: Jhin,Epic,1350,2017-11-22,Jhin,4,projectjhin
523,Jhin,Dark Cosmic Jhin,Legendary,1820,2019-06-13,Jhin,5,darkcosmicjhin
524,Jhin,Shan Hai Scrolls Jhin,Epic,1350,2021-01-28,Jhin,14,shanhaiscrollsjhin
525,Jhin,DWG Jhin,Epic,1350,2021-04-29,Jhin,23,dwgjhin
526,Jhin,Empyrean Jhin,Epic,1350,2022-11-03,Jhin,25,empyreanjhin
527,Jhin,Soul Fighter Jhin,Epic,1350,2023-08-03,Jhin,36,soulfighterjhin
528,Jinx,default,Default,0,2013-10-09,Jinx,0,jinx
529,Jinx,Crime City Jinx,Legacy,975,2013-10-09,Jinx,1,crimecityjinx
530,Jinx,Firecracker Jinx,Epic,1350,2015-02-10,Jinx,2,firecrackerjinx
531,Jinx,Zombie Slayer Jinx,Epic,1350,2015-11-05,Jinx,3,zombieslayerjinx
532,Jinx,Star Guardian Jinx,Legendary,1820,2016-10-05,Jinx,4,starguardianjinx
533,Jinx,Ambitious Elf Jinx,Epic,1350,2017-12-12,Jinx,12,ambitiouselfjinx
534,Jinx,Odyssey Jinx,Epic,1350,2018-09-12,Jinx,13,odysseyjinx
535,Jinx,PROJECT: Jinx,Epic,1350,2019-08-01,Jinx,20,projectjinx
536,Jinx,Heartseeker Jinx,Epic,1350,2020-02-04,Jinx,29,heartseekerjinx
537,Jinx,Battle Cat Jinx,Epic,1350,2022-03-31,Jinx,38,battlecatjinx
538,Jinx,Cafe Cuties Jinx,Epic,1350,2023-10-25,Jinx,51,cafecutiesjinx
539,Jinx,T1 Jinx,Epic,1350,2024-08-14,Jinx,62,t1jinx
540,Kai'Sa,default,Default,0,2018-03-07,Kaisa,0,kaisa
541,Kai'Sa,Bullet Angel Kai'Sa,Epic,1350,2018-03-07,Kaisa,1,bulletangelkaisa
542,Kai'Sa,K/DA Kai'Sa,Epic,1350,2018-11-03,Kaisa,14,kdakaisa
543,Kai'Sa,iG Kai'Sa,Epic,1350,2019-04-23,Kaisa,16,igkaisa
544,Kai'Sa,Arcade Kai'Sa,Epic,1350,2019-06-28,Kaisa,17,arcadekaisa
545,Kai'Sa,K/DA ALL OUT Kai'Sa,Epic,1350,2020-10-29,Kaisa,26,kdaalloutkaisa
546,Kai'Sa,Lagoon Dragon Kai'Sa,Epic,1350,2021-10-21,Kaisa,29,lagoondragonkaisa
547,Kai'Sa,Star Guardian Kai'Sa,Legendary,1820,2022-07-14,Kaisa,40,starguardiankaisa
548,Kai'Sa,Inkshadow Kai'Sa,Epic,1350,2023-05-03,Kaisa,48,inkshadowkaisa
549,Kai'Sa,Heavenscale Kai'Sa,Epic,1350,2024-02-07,Kaisa,59,heavenscalekaisa
550,Kalista,default,Default,0,2014-11-20,Kalista,0,kalista
551,Kalista,Blood Moon Kalista,Legacy,975,2014-11-20,Kalista,1,bloodmoonkalista
552,Kalista,Worlds 2015 Kalista,Legacy,975,2015-09-27,Kalista,2,worlds2015kalista
553,Kalista,SKT T1 Kalista,Legacy,975,2016-08-17,Kalista,3,sktt1kalista
554,Kalista,Marauder Kalista,Epic,1350,2021-01-07,Kalista,5,marauderkalista
555,Kalista,Faerie Court Kalista,Epic,1350,2023-03-23,Kalista,14,faeriecourtkalista
556,Karma,default,Default,0,2011-02-01,Karma,0,karma
557,Karma,Sun Goddess Karma,Legacy,750,2011-02-01,Karma,1,sungoddesskarma
558,Karma,Sakura Karma,Legacy,520,2011-02-01,Karma,2,sakurakarma
559,Karma,Traditional Karma,Legacy,975,2013-03-29,Karma,3,traditionalkarma
560,Karma,Order of the Lotus Karma,Legacy,975,2014-10-01,Karma,4,orderofthelotuskarma
561,Karma,Warden Karma,Legacy,750,2015-09-30,Karma,5,wardenkarma
562,Karma,Winter Wonder Karma,Epic,1350,2016-12-14,Karma,6,winterwonderkarma
563,Karma,Conqueror Karma,Legacy,975,2017-04-23,Karma,7,conquerorkarma
564,Karma,Dark Star Karma,Epic,1350,2019-06-13,Karma,8,darkstarkarma
565,Karma,Odyssey Karma,Epic,1350,2020-10-15,Karma,26,odysseykarma
566,Karma,Ruined Karma,Epic,1350,2021-01-21,Karma,27,ruinedkarma
567,Karma,Tranquility Dragon Karma,Epic,1350,2021-10-21,Karma,44,tranquilitydragonkarma
568,Karma,Faerie Queen Karma,Legendary,1820,2023-03-23,Karma,54,faeriequeenkarma
569,Karma,Infernal Karma,Epic,1350,2024-05-30,Karma,61,infernalkarma
570,Karthus,default,Default,0,2009-06-11,Karthus,0,karthus
571,Karthus,Phantom Karthus,Epic,460,2010-01-13,Karthus,1,phantomkarthus
572,Karthus,Grim Reaper Karthus,Legacy,975,2010-09-26,Karthus,3,grimreaperkarthus
573,Karthus,Pentakill Karthus,Legacy,750,2011-08-29,Karthus,4,pentakillkarthus
574,Karthus,Fnatic Karthus,Legacy,750,2014-09-24,Karthus,5,fnatickarthus
575,Karthus,Infernal Karthus,Epic,1350,2020-07-16,Karthus,10,infernalkarthus
576,Karthus,Elderwood Karthus,Epic,1350,2023-06-28,Karthus,26,elderwoodkarthus
577,Kassadin,default,Default,0,2009-08-06,Kassadin,0,kassadin
578,Kassadin,Festival Kassadin,Legacy,520,2010-02-12,Kassadin,1,festivalkassadin
579,Kassadin,Deep One Kassadin,Legacy,520,2010-08-01,Kassadin,2,deeponekassadin
580,Kassadin,Pre-Void Kassadin,Legacy,520,2010-09-26,Kassadin,3,prevoidkassadin
581,Kassadin,Harbinger Kassadin,Legacy,975,2011-07-13,Kassadin,4,harbingerkassadin
582,Kassadin,Cosmic Reaver Kassadin,Epic,1350,2015-10-14,Kassadin,5,cosmicreaverkassadin
583,Kassadin,Count Kassadin,Epic,1350,2019-10-24,Kassadin,6,countkassadin
584,Kassadin,Shockblade Kassadin,Epic,1350,2022-02-17,Kassadin,15,shockbladekassadin
585,Kassadin,Dragonmancer Kassadin,Epic,1350,2024-01-09,Kassadin,24,dragonmancerkassadin
586,Katarina,default,Default,0,2009-09-18,Katarina,0,katarina
587,Katarina,Mercenary Katarina,Legacy,520,2009-11-20,Katarina,1,mercenarykatarina
588,Katarina,Red Card Katarina,Legacy,975,2010-06-24,Katarina,2,redcardkatarina
589,Katarina,Bilgewater Katarina,Legacy,975,2010-08-29,Katarina,3,bilgewaterkatarina
590,Katarina,Kitty Cat Katarina,Legacy,975,2010-10-19,Katarina,4,kittycatkatarina
591,Katarina,High Command Katarina,Legacy,750,2011-02-22,Katarina,5,highcommandkatarina
592,Katarina,Sandstorm Katarina,Legacy,975,2012-01-02,Katarina,6,sandstormkatarina
593,Katarina,Slay Belle Katarina,Legacy,975,2012-12-14,Katarina,7,slaybellekatarina
594,Katarina,Warring Kingdoms Katarina,Legacy,975,2015-02-10,Katarina,8,warringkingdomskatarina
595,Katarina,PROJECT: Katarina,Epic,1350,2016-08-01,Katarina,9,projectkatarina
596,Katarina,Death Sworn Katarina,Epic,1350,2017-10-25,Katarina,10,deathswornkatarina
597,Katarina,Battle Academia Katarina,Epic,1350,2019-05-15,Katarina,12,battleacademiakatarina
598,Katarina,Blood Moon Katarina,Epic,1350,2020-02-20,Katarina,21,bloodmoonkatarina
599,Katarina,Battle Queen Katarina,Legendary,1820,2020-12-10,Katarina,29,battlequeenkatarina
600,Katarina,High Noon Katarina,Epic,1350,2022-05-12,Katarina,37,highnoonkatarina
