transaction_id,player_id,skin_id,purchase_date,price_rp,quantity
5830,570,909,2025-05-19,975,1
5831,4098,723,2025-07-31,1350,1
5832,1264,643,2025-06-08,750,1
5833,848,103,2025-12-19,1350,1
5834,2853,553,2025-10-23,1820,1
5835,864,1471,2025-03-14,1350,1
5836,4232,855,2025-07-31,520,1
5837,1491,1086,2025-03-09,750,1
5838,2451,874,2025-11-11,520,1
5839,2272,372,2025-05-15,975,1
5840,2692,1115,2025-09-22,1350,1
5841,4692,225,2025-03-05,1350,1
5842,3130,1047,2025-07-26,1350,1
5843,3624,792,2025-12-26,1820,1
5844,2665,651,2025-10-02,975,1
5845,4744,126,2025-10-02,1350,1
5846,814,143,2025-03-31,1820,1
5847,2576,1305,2025-04-13,1350,1
5848,4886,1170,2026-01-14,1350,1
5849,347,438,2025-11-06,520,1
5850,2234,770,2025-07-07,1350,1
5851,4567,579,2025-12-13,750,1
5852,2767,1188,2025-07-22,1350,1
5853,1916,1157,2025-11-25,1350,1
5854,4339,698,2025-03-23,1350,1
5855,4996,336,2025-12-18,1350,1
5856,684,613,2025-03-17,1350,1
5857,1195,560,2025-11-25,975,1
5858,894,486,2025-05-11,880,1
5859,4080,737,2025-03-01,1350,1
5860,1398,964,2025-07-24,1350,1
5861,3025,1319,2025-02-16,750,1
5862,3712,522,2026-01-20,1350,1
5863,1047,1107,2025-02-20,975,1
5864,204,1184,2025-12-18,750,1
5865,2841,52,2025-04-19,1350,1
5866,1898,565,2025-12-27,1350,1
5867,2933,175,2025-07-14,1350,1
5868,4473,810,2025-06-10,520,1
5869,4980,402,2025-07-26,1350,1
5870,4072,153,2025-10-16,1350,1
5871,1395,489,2025-10-23,1350,1
5872,3318,1261,2025-09-25,1350,1
5873,725,136,2026-01-09,1350,1
5874,4482,1254,2025-06-10,520,1
5875,545,1201,2025-06-04,975,1
5876,966,1336,2025-08-05,1350,1
5877,1829,230,2025-07-23,1350,1
5878,831,314,2025-10-31,1350,1
5879,2321,640,2025-03-20,975,1
5880,2956,236,2025-06-08,975,1
5881,2759,303,2025-10-02,1350,1
5882,4678,1102,2025-08-01,1350,1
5883,4509,117,2025-02-01,1350,1
5884,3793,66,2025-09-06,790,1
5885,3689,3,2025-08-28,1350,1
5886,4264,92,2025-06-09,520,1
5887,1997,774,2025-05-30,1350,1
5888,2219,680,2025-08-13,1350,1
5889,4414,733,2025-09-15,390,1
5890,2458,980,2025-03-11,1350,1
5891,3400,887,2025-05-30,1350,1
5892,4785,508,2025-11-06,975,1
5893,1752,316,2026-01-18,880,1
5894,1191,37,2025-12-28,1820,1
5895,1026,1350,2025-04-03,880,1
5896,1127,904,2025-05-03,975,1
5897,2805,888,2026-01-06,1350,1
5898,4185,711,2025-04-06,1350,1
5899,186,407,2025-02-21,790,1
5900,4364,932,2025-09-07,880,1
5901,2335,1012,2025-11-01,975,1
5902,4557,964,2026-01-13,1350,1
5903,504,1289,2025-10-07,975,1
5904,2507,946,2025-07-17,1350,1
5905,1627,1471,2025-06-09,1350,1
5906,4323,979,2025-10-21,1820,1
5907,470,355,2025-07-21,1350,1
5908,942,433,2025-10-12,1350,1
5909,619,666,2025-06-06,1350,1
5910,764,1223,2025-02-05,520,1
5911,2251,891,2025-02-11,975,1
5912,4935,613,2025-12-31,1350,1
5913,23,891,2025-07-30,975,1
5914,3993,245,2025-12-19,260,1
5915,935,443,2025-09-21,1350,1
5916,4001,1068,2025-11-04,750,1
5917,3551,721,2025-04-27,1350,1
5918,1965,1085,2025-04-15,975,1
5919,1512,293,2026-01-20,585,1
5920,253,1349,2025-04-30,1350,1
5921,4037,419,2025-06-27,1350,1
5922,4735,560,2025-02-19,975,1
5923,1215,1003,2025-12-22,880,1
5924,3454,260,2025-07-02,1350,1
5925,865,941,2025-07-08,1350,1
5926,931,435,2026-01-27,1350,1
5927,689,994,2025-12-04,975,1
5928,3675,1103,2025-07-15,260,1
5929,3088,1093,2025-08-08,1350,1
5930,4254,1310,2025-12-07,750,1
5931,1946,664,2025-04-20,975,1
5932,1362,1417,2025-12-01,1350,1
5933,647,884,2025-04-16,975,1
5934,3843,828,2025-02-04,975,1
5935,4244,1151,2025-10-09,750,1
5936,121,788,2025-05-15,975,1
5937,4694,1295,2025-05-16,880,1
5938,4948,510,2025-12-14,1350,1
5939,3927,374,2025-07-11,975,1
5940,1300,1456,2025-10-31,975,1
5941,1484,933,2025-11-17,975,1
5942,2731,449,2025-06-30,1350,1
5943,4627,1039,2025-04-04,975,1
5944,2682,1022,2025-09-21,880,1
5945,4460,351,2025-06-27,520,1
5946,1498,1093,2025-05-17,1350,1
5947,2244,193,2025-09-13,1350,1
5948,4883,733,2025-05-23,390,1
5949,3003,774,2025-02-27,1350,1
5950,914,770,2025-08-05,1350,1
5951,4619,609,2025-10-19,1350,1
5952,4007,1268,2025-05-04,750,1
5953,323,1196,2025-09-11,585,1
5954,453,1105,2025-11-12,975,1
5955,170,312,2025-05-27,1350,1
5956,3719,820,2025-11-26,880,1
5957,3749,4,2025-07-26,750,1
5958,114,171,2025-10-30,975,1
5959,715,334,2026-01-15,1350,1
5960,178,374,2026-01-02,975,1
5961,401,382,2025-05-06,880,1
5962,3937,48,2025-09-22,750,1
5963,4616,918,2025-12-17,975,1
5964,1595,1127,2025-12-31,975,1
5965,1007,319,2025-06-05,975,1
5966,2840,425,2025-08-28,975,1
5967,390,1088,2025-10-21,975,1
5968,1931,696,2025-08-09,1820,1
5969,3502,19,2025-10-25,1820,1
5970,2524,1051,2025-04-10,1350,1
5971,1967,421,2025-12-30,1350,1
5972,3906,955,2025-11-17,975,1
5973,4761,520,2025-06-14,1350,1
5974,4590,170,2025-02-17,975,1
5975,4583,1363,2025-10-19,750,1
5976,4868,1136,2025-11-14,520,1
5977,180,981,2025-11-17,1350,1
5978,1786,1261,2025-02-28,1350,1
5979,4071,1417,2025-08-30,1350,1
5980,4163,658,2025-08-22,1350,1
5981,373,773,2025-02-28,1350,1
5982,1087,950,2025-07-25,750,1
5983,4452,248,2025-07-18,880,1
5984,1659,421,2025-12-09,1350,1
5985,389,1451,2025-05-27,1350,1
5986,2859,29,2025-08-15,975,1
5987,2640,457,2025-07-03,1350,1
5988,3424,447,2025-04-12,1350,1
5989,4249,559,2025-07-23,1820,1
5990,1543,872,2026-01-11,790,1
5991,4941,266,2026-01-17,520,1
5992,1459,422,2025-09-23,880,1
5993,4652,1174,2025-11-23,1350,1
5994,3052,1182,2025-05-06,880,1
5995,3684,1161,2026-01-03,1350,1
5996,74,294,2025-05-14,520,1
5997,4484,748,2025-09-10,790,1
5998,1789,895,2025-06-06,1350,1
5999,4833,1282,2025-06-20,520,1
6000,4464,304,2025-03-17,880,1
6001,2847,1021,2025-09-21,1350,1
6002,1586,535,2025-12-21,520,1
6003,372,1082,2025-06-11,260,1
6004,910,1358,2025-04-22,260,1
6005,600,1374,2026-01-22,1350,1
6006,2510,11,2025-08-21,975,1
6007,4570,928,2025-05-26,1350,1
6008,2235,448,2026-01-17,1350,1
6009,4311,1146,2025-05-31,1350,1
6010,2406,242,2025-09-10,1350,1
6011,1548,1467,2025-04-13,880,1
6012,870,448,2025-06-22,1350,1
6013,4976,422,2025-11-19,880,1
6014,2553,949,2025-06-19,585,1
6015,4845,571,2025-03-15,1350,1
6016,1863,911,2025-09-04,520,1
6017,3363,1301,2025-11-22,1350,1
6018,4417,155,2025-11-11,1350,1
6019,1355,517,2026-01-12,1350,1
6020,4472,769,2025-04-17,975,1
6021,229,266,2025-03-08,520,1
6022,3314,157,2026-01-27,975,1
6023,4672,980,2025-07-09,1350,1
6024,2781,1156,2025-06-01,975,1
6025,4017,1228,2025-04-21,1350,1
6026,3185,861,2025-08-07,1350,1
6027,649,1242,2025-05-30,585,1
6028,2038,234,2025-08-18,880,1
6029,1869,221,2025-08-23,1350,1
6030,3079,62,2025-12-05,1350,1
6031,2641,1303,2025-08-09,1820,1
6032,456,594,2025-10-01,1350,1
6033,4455,848,2025-07-10,1350,1
6034,3647,969,2025-06-27,1350,1
6035,1235,1218,2025-07-16,1350,1
6036,3441,707,2025-07-09,1350,1
6037,3420,355,2025-04-27,1350,1
6038,1401,121,2025-07-09,1350,1
6039,1460,1205,2025-12-06,1350,1
6040,1260,894,2025-02-27,1350,1
6041,2996,1451,2026-01-15,1350,1
6042,4250,1019,2025-12-13,975,1
6043,3435,221,2025-12-20,1350,1
6044,3230,111,2025-08-25,1350,1
6045,3088,1395,2025-05-13,1350,1
6046,3062,317,2025-07-11,520,1
6047,3492,321,2025-10-15,975,1
6048,1210,1287,2025-08-27,1350,1
6049,708,1066,2025-06-11,750,1
6050,1205,301,2025-03-27,1350,1
6051,688,1342,2025-03-23,975,1
6052,1912,1317,2025-07-03,975,1
6053,417,810,2025-03-11,520,1
6054,2915,88,2025-02-18,975,1
6055,2934,158,2025-05-01,1350,1
6056,813,982,2025-02-14,880,1
6057,749,55,2025-12-27,260,1
6058,2354,1324,2025-07-12,1350,1
6059,353,966,2025-06-10,1350,1
6060,3443,648,2025-11-03,1350,1
6061,3787,63,2025-08-16,1350,1
6062,567,972,2025-11-14,520,1
6063,4134,1159,2025-05-01,1350,1
6064,3966,1261,2025-07-22,1350,1
6065,4101,863,2025-02-24,520,1
6066,549,687,2025-10-12,750,1
6067,1645,511,2025-05-31,790,1
6068,3029,1176,2025-11-09,1350,1
6069,1587,364,2025-03-30,975,1
6070,4105,128,2025-04-20,975,1
6071,1683,387,2025-12-17,1350,1
6072,1157,1203,2025-09-29,975,1
6073,2885,101,2025-11-16,1350,1
6074,1682,525,2025-12-24,790,1
6075,770,355,2025-03-08,1350,1
6076,263,212,2025-02-15,1350,1
6077,3555,532,2025-12-08,790,1
6078,1471,1215,2025-06-24,1350,1
6079,3374,48,2025-05-20,750,1
6080,1789,932,2025-06-24,880,1
6081,2797,22,2025-09-06,1350,1
6082,1384,580,2025-10-16,1350,1
6083,2573,81,2026-01-06,975,1
6084,772,513,2025-11-13,520,1
6085,1884,200,2025-08-27,1350,1
6086,1206,1163,2025-05-01,975,1
6087,686,1182,2025-07-25,880,1
6088,2297,63,2025-08-12,1350,1
6089,208,187,2025-11-22,520,1
6090,222,256,2026-01-21,880,1
6091,2385,199,2025-08-03,750,1
6092,3749,543,2025-11-21,975,1
6093,4643,1075,2025-11-27,520,1
6094,3093,747,2025-09-22,1350,1
6095,15,703,2025-06-23,520,1
6096,4706,679,2025-09-27,1350,1
6097,757,1146,2025-02-08,1350,1
6098,3616,497,2025-03-15,975,1
6099,4277,1304,2026-01-27,1350,1
6100,272,710,2026-01-21,1350,1
6101,513,1036,2025-08-21,1350,1
6102,326,1438,2025-02-21,975,1
6103,2950,1056,2026-01-03,975,1
6104,2216,472,2025-10-13,880,1
6105,420,160,2025-06-26,1350,1
6106,2658,969,2025-10-23,1350,1
6107,1166,607,2025-10-17,975,1
6108,4634,259,2025-07-16,1350,1
6109,4632,208,2025-11-22,975,1
6110,3617,576,2025-10-10,520,1
6111,2716,412,2025-08-30,1820,1
6112,1789,900,2025-06-09,975,1
6113,4149,343,2026-01-05,975,1
6114,2422,425,2025-06-15,975,1
6115,1669,881,2025-12-20,880,1
6116,3313,515,2025-06-27,975,1
6117,43,142,2025-09-15,1350,1
6118,4917,617,2025-02-01,975,1
6119,2627,1461,2025-12-09,975,1
6120,1485,450,2025-11-15,1350,1
6121,831,163,2025-07-28,1350,1
6122,328,1394,2025-08-13,1350,1
6123,1702,1070,2025-06-03,1350,1
6124,1673,391,2025-05-10,1350,1
6125,3041,1313,2025-11-24,975,1
6126,794,7,2025-08-04,1350,1
6127,2266,195,2025-08-12,1820,1
6128,3198,1102,2025-10-03,1350,1
6129,4537,301,2025-03-10,1350,1
6130,3526,987,2025-03-08,1350,1
6131,38,67,2025-08-08,520,1
6132,1899,1267,2025-05-03,975,1
6133,4382,1013,2025-07-21,975,1
6134,3939,1007,2025-02-18,1350,1
6135,4720,8,2025-12-04,1820,1
6136,2167,349,2025-06-23,520,1
6137,4894,557,2025-04-05,975,1
6138,4242,1354,2025-05-23,750,1
6139,4404,1008,2025-09-28,1350,1
6140,1272,254,2025-11-12,1350,1
6141,16,1374,2025-04-14,1350,1
6142,2314,74,2025-04-12,1350,1
6143,1269,621,2025-04-26,1350,1
6144,1173,872,2025-02-07,790,1
6145,4340,756,2025-11-01,1350,1
6146,4817,133,2025-09-18,520,1
6147,4087,303,2025-04-04,1350,1
6148,2778,195,2025-02-08,1820,1
6149,1373,560,2025-12-13,975,1
6150,1569,224,2025-07-14,975,1
6151,1382,160,2025-10-24,1350,1
6152,1016,600,2025-03-15,1350,1
6153,1993,712,2025-03-10,1350,1
6154,166,350,2025-06-21,520,1
6155,3048,1098,2025-02-14,975,1
6156,88,850,2025-07-31,1350,1
6157,2887,411,2025-03-31,975,1
6158,1550,1087,2025-05-16,975,1
6159,481,669,2025-08-23,1350,1
6160,1510,1056,2025-02-15,975,1
6161,3003,396,2025-12-02,1350,1
6162,2150,437,2025-11-07,585,1
6163,1920,1432,2025-04-22,975,1
6164,4916,998,2025-12-08,1350,1
6165,4467,1006,2025-09-10,1350,1
6166,3455,297,2025-05-18,520,1
6167,4271,30,2025-09-24,975,1
6168,4583,961,2025-04-12,1350,1
6169,479,874,2025-12-16,520,1
6170,3749,1265,2025-05-01,520,1
6171,4505,1297,2026-01-23,520,1
6172,2566,1226,2025-11-30,975,1
6173,310,384,2025-02-23,975,1
6174,2504,340,2025-06-09,750,1
6175,3585,996,2025-12-16,1350,1
6176,3637,258,2025-03-24,975,1
6177,1734,366,2026-01-16,1350,1
6178,695,10,2025-05-28,975,1
6179,3930,66,2025-05-24,790,1
6180,998,241,2025-04-26,1350,1
6181,738,395,2025-11-04,1350,1
6182,3031,1375,2025-04-24,1350,1
6183,4316,1041,2026-01-03,1350,1
6184,17,656,2025-12-31,975,1
6185,157,520,2025-08-17,1350,1
6186,723,504,2026-01-25,1350,1
6187,3350,836,2025-07-28,520,1
6188,4655,1023,2025-09-02,975,1
6189,2700,376,2025-11-18,975,1
6190,1675,1134,2025-02-23,1350,1
6191,149,573,2025-08-16,880,1
6192,2899,49,2025-02-14,750,1
6193,3627,1436,2025-09-09,1350,1
6194,3295,1123,2025-09-24,1350,1
6195,3363,657,2025-04-18,1350,1
6196,4692,408,2025-04-26,1820,1
6197,283,158,2026-01-23,1350,1
6198,2125,582,2025-09-09,1350,1
6199,2730,1123,2025-10-04,1350,1
6200,4460,1049,2025-06-03,1350,1
6201,4137,410,2025-06-02,975,1
6202,4732,1143,2025-02-14,1350,1
6203,3628,1155,2025-04-15,1350,1
6204,2953,1224,2025-06-11,975,1
6205,4345,1216,2025-09-20,1820,1
6206,3182,1030,2025-12-25,1350,1
6207,1251,1438,2026-01-06,975,1
6208,350,742,2025-07-30,1820,1
6209,4970,1428,2025-10-28,1350,1
6210,4017,1148,2025-11-06,1820,1
6211,230,1127,2025-05-20,975,1
6212,2144,1189,2025-11-26,1350,1
6213,1198,450,2025-06-30,1350,1
6214,2792,779,2026-01-03,750,1
6215,2043,1010,2026-01-11,520,1
6216,476,1339,2025-05-11,520,1
6217,865,1314,2025-12-17,1350,1
6218,1136,337,2025-08-04,790,1
6219,4861,1340,2025-12-14,520,1
6220,3412,546,2025-08-29,975,1
6221,3816,385,2025-08-18,975,1
6222,4796,107,2025-02-25,880,1
6223,2511,73,2025-12-27,975,1
6224,4282,513,2025-03-23,520,1
6225,3746,965,2025-11-27,975,1
6226,2933,1179,2025-04-12,1350,1
6227,2532,1474,2025-07-24,1350,1
6228,2793,624,2025-04-29,1350,1
6229,4214,508,2025-09-12,975,1
6230,1407,143,2025-09-07,1820,1
6231,2727,161,2025-12-18,1350,1
6232,1237,300,2025-05-31,1350,1
6233,4764,136,2025-05-23,1350,1
6234,98,1302,2025-02-05,1350,1
6235,4094,252,2025-08-08,1350,1
6236,2120,562,2025-11-18,1350,1
6237,48,62,2025-11-25,1350,1
6238,3227,1306,2025-02-07,1350,1
6239,3255,698,2025-12-28,1350,1
6240,745,586,2025-08-14,975,1
6241,4200,371,2025-05-07,790,1
6242,3530,1186,2025-11-18,750,1
6243,4263,1134,2025-08-15,1350,1
6244,1337,538,2025-07-21,1350,1
6245,1532,1073,2025-02-20,790,1
6246,4313,346,2025-11-12,1350,1
6247,999,1272,2025-12-05,1350,1
6248,3702,733,2025-07-16,390,1
6249,3798,398,2025-08-14,880,1
6250,2298,862,2025-10-19,260,1
6251,3291,1341,2025-07-14,975,1
6252,2962,831,2025-02-24,1350,1
6253,818,297,2025-10-25,520,1
6254,4670,979,2025-11-27,1820,1
6255,913,99,2025-07-06,1820,1
6256,1140,1399,2025-09-15,1350,1
6257,1538,323,2026-01-11,1350,1
6258,178,555,2025-09-21,260,1
6259,627,882,2025-08-14,520,1
6260,515,274,2025-08-16,880,1
6261,1760,15,2025-08-05,1350,1
6262,1926,1347,2025-08-14,1350,1
6263,3241,372,2025-12-21,975,1
6264,2629,675,2025-04-02,975,1
6265,1688,149,2025-05-20,1820,1
6266,2106,209,2025-05-29,750,1
6267,4128,629,2025-02-28,975,1
6268,454,336,2025-12-10,1350,1
6269,616,346,2026-01-22,1350,1
6270,3460,314,2026-01-20,1350,1
6271,1830,1020,2025-04-14,1350,1
6272,3548,7,2025-04-19,1350,1
6273,3603,913,2025-08-18,1350,1
6274,997,193,2026-01-07,1350,1
6275,4943,1087,2025-05-28,975,1
6276,4145,967,2025-04-18,1350,1
6277,3489,1024,2025-10-08,975,1
6278,1420,455,2025-06-04,1350,1
6279,4912,612,2025-12-14,975,1
6280,3549,1246,2025-06-16,975,1
6281,1962,10,2025-09-07,975,1
6282,4536,1416,2025-05-22,1350,1
6283,2142,554,2025-08-25,1350,1
6284,3812,1153,2026-01-05,1350,1
6285,1661,1323,2025-03-15,1350,1
6286,2254,531,2025-04-12,1350,1
6287,255,1094,2025-11-11,585,1
6288,3725,385,2025-06-03,975,1
6289,1064,100,2025-02-14,1350,1
6290,94,249,2025-05-20,975,1
6291,380,739,2025-10-07,1350,1
6292,428,12,2025-08-01,975,1
6293,1407,1283,2025-08-24,1350,1
6294,4670,1467,2026-01-09,880,1
6295,52,1214,2025-10-07,1820,1
6296,1881,371,2025-09-09,790,1
6297,3996,1042,2025-12-30,1350,1
6298,210,829,2025-08-05,1350,1
6299,1481,236,2025-11-21,975,1
6300,4326,1031,2026-01-08,1350,1
6301,3371,1369,2025-09-10,1350,1
6302,3427,291,2025-05-11,1350,1
6303,4868,1040,2025-09-03,1350,1
6304,4748,1056,2025-06-06,975,1
6305,519,1016,2025-09-30,1350,1
6306,1933,664,2025-10-23,975,1
6307,3325,599,2025-11-05,1350,1
6308,2293,1120,2025-06-21,975,1
6309,3797,616,2025-08-05,750,1
6310,661,784,2025-12-29,975,1
6311,4056,226,2026-01-09,1350,1
6312,298,554,2025-12-08,1350,1
6313,1031,1278,2025-10-08,975,1
6314,552,1205,2025-06-13,1350,1
6315,2394,1259,2025-03-28,1350,1
6316,4466,1329,2025-03-01,1350,1
6317,4335,853,2025-09-01,975,1
6318,4851,913,2025-06-17,1350,1
6319,4030,729,2025-06-21,750,1
6320,3059,260,2025-12-14,1350,1
6321,3607,1162,2025-08-02,880,1
6322,1460,434,2025-12-17,1350,1
6323,1914,519,2025-10-17,1350,1
6324,4385,636,2025-05-28,1820,1
6325,3822,577,2025-04-17,975,1
6326,1626,1081,2025-08-24,1350,1
6327,1643,419,2025-10-18,1350,1
6328,1612,1090,2025-03-01,750,1
6329,4229,490,2025-12-31,1820,1
6330,2991,471,2025-03-12,1350,1
6331,972,36,2025-08-05,1350,1
6332,81,530,2025-11-04,1350,1
6333,2873,646,2025-12-28,1350,1
6334,209,1426,2025-04-29,1350,1
6335,1401,1180,2025-06-11,1350,1
6336,4049,1444,2025-02-11,1820,1
6337,349,511,2025-05-14,790,1
6338,1407,807,2025-02-20,1350,1
6339,4760,1286,2025-04-10,1350,1
6340,1577,1033,2025-08-04,1350,1
6341,2518,219,2025-07-12,1820,1
6342,4590,379,2025-04-08,1350,1
6343,425,1181,2025-12-20,1350,1
6344,2757,615,2025-07-13,790,1
6345,2202,162,2025-06-13,975,1
6346,1513,1032,2025-03-11,975,1
6347,1873,186,2025-06-09,520,1
6348,602,65,2025-08-20,1350,1
6349,3534,3,2025-03-17,1350,1
6350,3109,790,2025-04-20,975,1
6351,2583,902,2025-10-11,1350,1
6352,3666,365,2025-06-05,750,1
6353,1199,516,2025-07-03,750,1
6354,3301,1301,2025-06-04,1350,1
6355,2561,1427,2025-04-12,1350,1
6356,4053,800,2025-10-06,975,1
6357,2373,948,2025-03-13,1350,1
6358,2985,80,2025-04-11,975,1
6359,4365,276,2025-04-06,520,1
6360,2812,1253,2025-08-09,1820,1
6361,2094,1464,2025-02-12,1350,1
6362,3936,1385,2026-01-08,1350,1
6363,4097,212,2025-04-01,1350,1
6364,2379,756,2025-02-13,1350,1
6365,3824,1334,2025-09-28,520,1
6366,1314,901,2025-03-11,975,1
6367,559,1318,2025-04-21,975,1
6368,4151,1358,2025-06-18,260,1
6369,4098,522,2025-07-14,1350,1
6370,3720,1000,2025-03-16,1350,1
6371,4162,599,2025-08-24,1350,1
6372,1102,718,2025-03-09,975,1
6373,3941,951,2025-06-14,975,1
6374,4855,282,2025-04-08,750,1
6375,4785,667,2025-04-14,1350,1
6376,2420,1124,2025-05-16,790,1
6377,3003,1374,2025-10-29,1350,1
6378,1273,649,2025-07-11,1350,1
6379,4648,659,2025-03-27,1350,1
6380,4312,295,2025-08-21,520,1
6381,3979,91,2025-06-06,260,1
6382,1580,673,2025-07-09,880,1
6383,4884,947,2025-07-13,1820,1
6384,3626,412,2025-06-16,1820,1
6385,2556,103,2025-08-01,1350,1
6386,2065,113,2025-09-03,975,1
6387,1227,889,2025-12-16,1350,1
6388,4574,481,2025-02-11,1350,1
6389,351,771,2025-05-29,1350,1
6390,4213,90,2025-11-10,1350,1
6391,1031,959,2025-09-05,880,1
6392,258,760,2026-01-06,1350,1
6393,4189,996,2026-01-30,1350,1
6394,4992,1386,2025-05-05,1350,1
6395,4713,1117,2025-11-19,975,1
6396,536,1138,2025-11-20,975,1
6397,2142,231,2025-09-10,1350,1
6398,4169,735,2025-04-30,975,1
6399,2132,1178,2025-04-17,1350,1
6400,2929,1221,2025-02-26,1350,1
6401,653,180,2026-01-19,1350,1
6402,2497,439,2025-10-31,975,1
6403,2197,193,2025-07-23,1350,1
6404,2784,861,2025-05-08,1350,1
6405,2424,100,2025-11-14,1350,1
6406,2518,700,2025-05-17,1350,1
6407,3331,588,2025-09-04,1350,1
6408,4358,1388,2025-03-29,520,1
6409,3640,1292,2025-03-14,1350,1
6410,1025,1100,2025-10-11,1350,1
6411,1683,410,2025-12-06,975,1
6412,2910,1215,2025-07-05,1350,1
6413,4172,14,2025-03-15,750,1
6414,4349,1015,2025-07-19,975,1
6415,1952,484,2025-08-24,1350,1
6416,1582,463,2025-08-23,975,1
6417,837,1467,2025-10-21,880,1
6418,4965,751,2025-04-30,975,1
6419,3980,413,2026-01-23,1350,1
6420,2122,1077,2025-03-31,975,1
6421,2935,1445,2025-10-03,1350,1
6422,4887,1031,2025-02-07,1350,1
6423,34,1323,2025-08-29,1350,1
6424,3804,390,2025-11-14,1350,1
6425,3136,1101,2025-02-01,1350,1
6426,1062,542,2025-03-28,520,1
6427,4891,509,2025-10-07,1350,1
6428,299,1347,2025-12-05,1350,1
6429,3689,139,2025-03-30,1350,1
6430,2754,1318,2025-10-12,975,1
6431,1062,1384,2025-07-18,1350,1
6432,4914,358,2025-10-02,1350,1
6433,1343,785,2025-05-25,975,1
6434,3064,372,2025-03-11,975,1
6435,1258,269,2025-06-01,1350,1
6436,3101,117,2025-07-14,1350,1
6437,2652,1380,2025-02-15,750,1
6438,1825,630,2025-04-24,975,1
6439,4359,1467,2025-08-29,880,1
6440,3193,495,2025-03-05,1350,1
6441,2383,930,2025-06-30,1350,1
6442,2462,1023,2026-01-27,975,1
6443,2879,175,2025-08-10,1350,1
6444,2679,236,2025-02-17,975,1
6445,4415,635,2025-03-22,1350,1
6446,726,404,2025-07-27,1350,1
6447,4815,777,2025-03-07,975,1
6448,3237,259,2025-02-08,1350,1
6449,82,1110,2025-05-02,1350,1
6450,4149,887,2025-04-27,1350,1
6451,19,942,2025-09-23,1350,1
6452,4062,521,2025-12-26,1350,1
6453,1531,1115,2025-04-24,1350,1
6454,2869,993,2025-06-26,975,1
6455,2238,1271,2025-07-11,1350,1
6456,1709,752,2025-02-02,975,1
6457,176,1255,2025-12-31,750,1
6458,2176,388,2025-06-06,750,1
6459,4824,596,2025-12-14,1350,1
6460,3335,470,2026-01-09,1350,1
6461,2874,1307,2026-01-15,585,1
6462,1742,630,2025-11-03,975,1
6463,298,960,2025-07-27,1350,1
6464,2500,526,2025-06-12,460,1
6465,4062,691,2025-04-04,1350,1
6466,12,8,2025-12-16,1820,1
6467,342,1220,2025-05-03,1350,1
6468,2000,495,2025-06-06,1350,1
6469,1156,1155,2025-06-20,1350,1
6470,2292,687,2025-07-12,750,1
6471,2346,1209,2025-02-20,880,1
6472,2811,320,2025-09-26,1350,1
6473,2764,585,2025-12-23,975,1
6474,4665,457,2025-05-03,1350,1
6475,3635,967,2025-10-08,1350,1
6476,4753,1462,2026-01-15,1350,1
6477,2041,1453,2025-09-24,585,1
6478,3661,1178,2025-10-11,1350,1
6479,3745,1063,2025-03-24,520,1
6480,4257,646,2025-06-04,1350,1
6481,2830,1377,2025-05-15,1820,1
6482,4099,890,2025-03-25,1350,1
6483,3788,480,2025-03-08,1350,1
6484,1023,1437,2025-07-14,880,1
6485,2906,574,2025-07-21,520,1
6486,725,1256,2025-04-19,975,1
6487,246,608,2025-02-08,975,1
6488,4223,1028,2025-10-15,750,1
6489,1770,662,2025-04-05,1350,1
6490,807,1270,2025-03-30,1350,1
6491,3510,1273,2025-05-15,1350,1
6492,2215,991,2025-07-16,975,1
6493,2773,871,2025-09-17,1350,1
6494,184,3,2025-09-06,1350,1
6495,1609,1261,2025-06-10,1350,1
6496,1137,841,2025-03-28,975,1
6497,2864,449,2025-09-02,1350,1
6498,3071,381,2025-02-12,1350,1
6499,1792,1125,2025-06-07,975,1
6500,1131,484,2025-08-04,1350,1
6501,3178,252,2025-06-13,1350,1
6502,1230,616,2025-05-19,750,1
6503,1274,70,2025-11-04,750,1
6504,1965,1048,2025-09-06,1350,1
6505,3412,541,2026-01-20,790,1
6506,1931,253,2026-01-19,1820,1
6507,1838,1461,2025-09-15,975,1
6508,3677,695,2025-10-10,1350,1
6509,4385,883,2025-03-10,520,1
6510,1462,821,2025-10-09,975,1
6511,4424,1138,2025-11-11,975,1
6512,1172,784,2025-04-30,975,1
6513,3372,20,2025-04-01,1350,1
6514,1507,141,2026-01-17,1350,1
6515,4919,582,2025-10-22,1350,1
6516,1797,941,2025-06-14,1350,1
6517,3785,642,2025-06-06,1350,1
6518,1893,298,2025-06-21,975,1
6519,1172,328,2026-01-27,790,1
6520,3816,1001,2025-11-20,1820,1
6521,4068,1062,2025-10-05,790,1
6522,1847,1050,2025-02-20,1820,1
6523,736,26,2025-06-11,520,1
6524,4940,299,2025-09-17,975,1
6525,848,513,2025-11-18,520,1
6526,2302,1233,2025-05-20,1350,1
6527,2760,857,2025-10-10,1820,1
6528,973,257,2025-07-18,975,1
6529,2713,1168,2025-10-25,1350,1
6530,559,896,2025-12-19,790,1
6531,1111,1327,2025-12-14,975,1
6532,1866,1259,2025-02-24,1350,1
6533,3054,1326,2025-06-05,1350,1
6534,4811,365,2025-05-14,750,1
6535,527,259,2025-02-21,1350,1
6536,1293,25,2025-10-17,520,1
6537,2729,1218,2025-02-06,1350,1
6538,2347,1006,2025-11-18,1350,1
