skin_id,champion_name,skin_name,rarity,price_rp,release_date,champion_id,skin_num,skin_name_norm
298,Fiddlesticks,Surprise Party Fiddlesticks,Legacy,975,2025-10-18,Fiddlesticks,6,surprisepartyfiddlesticks
299,Fiddlesticks,Dark Candy Fiddlesticks,Legacy,975,2024-06-30,Fiddlesticks,7,darkcandyfiddlesticks
300,Fiddlesticks,Risen Fiddlesticks,Epic,1350,2022-06-20,Fiddlesticks,8,risenfiddlesticks
301,Fiddlesticks,Praetorian Fiddlesticks,Epic,1350,2025-08-17,Fiddlesticks,9,praetorianfiddlesticks
302,Fiddlesticks,Star Nemesis Fiddlesticks,Epic,1350,2025-12-10,Fiddlesticks,27,starnemesisfiddlesticks
303,Fiddlesticks,Blood Moon Fiddlesticks,Epic,1350,2021-04-29,Fiddlesticks,37,bloodmoonfiddlesticks
304,Fiora,default,Legacy,880,2023-02-01,Fiora,0,fiora
305,Fiora,Royal Guard Fiora,Legacy,520,2023-02-19,Fiora,1,royalguardfiora
306,Fiora,Headmistress Fiora,Legacy,975,2020-04-29,Fiora,3,headmistressfiora
307,Fiora,PROJECT: Fiora,Epic,1350,2023-03-28,Fiora,4,projectfiora
308,Fiora,Pool Party Fiora,Epic,1350,2020-02-25,Fiora,5,poolpartyfiora
309,Fiora,Soaring Sword Fiora,Epic,1350,2023-12-04,Fiora,22,soaringswordfiora
310,Fiora,Heartpiercer Fiora,Epic,1350,2025-05-04,Fiora,23,heartpiercerfiora
311,Fiora,Pulsefire Fiora,Epic,1350,2023-02-02,Fiora,41,pulsefirefiora
312,Fiora,Bewitching Fiora,Epic,1350,2022-08-29,Fiora,60,bewitchingfiora
313,Fiora,Faerie Court Fiora,Epic,1350,2023-11-13,Fiora,69,faeriecourtfiora
314,Fiora,Dragonmancer Fiora,Epic,1350,2021-10-13,Fiora,80,dragonmancerfiora
315,Fiora,Battle Queen Fiora,Epic,1350,2024-11-20,Fiora,89,battlequeenfiora
316,Fizz,default,Legacy,880,2020-11-25,Fizz,0,fizz
317,Fizz,Atlantean Fizz,Legacy,520,2020-12-20,Fizz,1,atlanteanfizz
318,Fizz,Tundra Fizz,Legacy,750,2022-03-28,Fizz,2,tundrafizz
319,Fizz,Fisherman Fizz,Legacy,975,2023-05-05,Fizz,3,fishermanfizz
320,Fizz,Void Fizz,Epic,1350,2021-10-17,Fizz,4,voidfizz
321,Fizz,Cottontail Fizz,Legacy,975,2020-02-02,Fizz,8,cottontailfizz
322,Fizz,Super Galaxy Fizz,Epic,1350,2024-07-03,Fizz,9,supergalaxyfizz
323,Fizz,Omega Squad Fizz,Epic,1350,2024-10-12,Fizz,10,omegasquadfizz
324,Fizz,Fuzz Fizz,Epic,1350,2023-06-20,Fizz,14,fuzzfizz
325,Fizz,Little Devil Fizz,Epic,1350,2021-10-24,Fizz,16,littledevilfizz
326,Fizz,Astronaut Fizz,Epic,1350,2023-12-11,Fizz,26,astronautfizz
327,Fizz,Rain Shepherd Fizz,Epic,1350,2023-10-03,Fizz,35,rainshepherdfizz
328,Galio,default,Legacy,790,2025-08-26,Galio,0,galio
329,Galio,Enchanted Galio,Legacy,520,2023-03-11,Galio,1,enchantedgalio
330,Galio,Hextech Galio,Legacy,520,2024-11-18,Galio,2,hextechgalio
331,Galio,Commando Galio,Legacy,520,2020-08-05,Galio,3,commandogalio
332,Galio,Gatekeeper Galio,Legendary,1820,2025-04-05,Galio,4,gatekeepergalio
333,Galio,Debonair Galio,Legacy,750,2024-05-15,Galio,5,debonairgalio
334,Galio,Infernal Galio,Epic,1350,2022-02-20,Galio,13,infernalgalio
335,Galio,Dragon Guardian Galio,Epic,1350,2020-04-12,Galio,19,dragonguardiangalio
336,Galio,Mythmaker Galio,Epic,1350,2022-05-03,Galio,28,mythmakergalio
337,Gangplank,default,Legacy,790,2021-09-17,Gangplank,0,gangplank
338,Gangplank,Spooky Gangplank,Legacy,520,2025-03-07,Gangplank,1,spookygangplank
339,Gangplank,Minuteman Gangplank,Legacy,520,2022-07-06,Gangplank,2,minutemangangplank
340,Gangplank,Sailor Gangplank,Legacy,750,2024-03-07,Gangplank,3,sailorgangplank
341,Gangplank,Toy Soldier Gangplank,Legacy,975,2021-11-07,Gangplank,4,toysoldiergangplank
342,Gangplank,Special Forces Gangplank,Legacy,975,2023-11-23,Gangplank,5,specialforcesgangplank
343,Gangplank,Sultan Gangplank,Legacy,975,2020-07-24,Gangplank,6,sultangangplank
344,Gangplank,Captain Gangplank,Legacy,975,2022-09-09,Gangplank,7,captaingangplank
345,Gangplank,Dreadnova Gangplank,Epic,1350,2024-01-12,Gangplank,8,dreadnovagangplank
346,Gangplank,Pool Party Gangplank,Epic,1350,2026-01-06,Gangplank,14,poolpartygangplank
347,Gangplank,PROJECT: Gangplank,Epic,1350,2023-04-18,Gangplank,33,projectgangplank
348,Garen,default,Epic,260,2022-11-13,Garen,0,garen
349,Garen,Sanguine Garen,Legacy,520,2020-03-12,Garen,1,sanguinegaren
350,Garen,Desert Trooper Garen,Legacy,520,2020-04-04,Garen,2,deserttroopergaren
351,Garen,Commando Garen,Legacy,520,2024-07-01,Garen,3,commandogaren
352,Garen,Rugged Garen,Legacy,750,2023-05-02,Garen,5,ruggedgaren
353,Garen,Steel Legion Garen,Epic,1350,2026-01-06,Garen,6,steellegiongaren
354,Garen,Rogue Admiral Garen,Legacy,750,2024-08-27,Garen,10,rogueadmiralgaren
355,Garen,Warring Kingdoms Garen,Epic,1350,2020-10-30,Garen,11,warringkingdomsgaren
356,Garen,God-King Garen,Legendary,1820,2021-05-06,Garen,13,godkinggaren
357,Garen,Demacia Vice Garen,Epic,1350,2025-11-27,Garen,14,demaciavicegaren
358,Garen,Mecha Kingdoms Garen,Epic,1350,2024-06-09,Garen,22,mechakingdomsgaren
359,Garen,Battle Academia Garen,Epic,1350,2021-09-17,Garen,24,battleacademiagaren
360,Garen,Mythmaker Garen,Epic,1350,2024-06-04,Garen,33,mythmakergaren
361,Gnar,default,Legacy,880,2023-07-23,Gnar,0,gnar
362,Gnar,Dino Gnar,Legacy,975,2024-04-15,Gnar,1,dinognar
363,Gnar,Gentleman Gnar,Legacy,975,2024-09-14,Gnar,2,gentlemangnar
364,Gnar,Snow Day Gnar,Legacy,975,2022-03-24,Gnar,3,snowdaygnar
365,Gnar,El León Gnar,Legacy,750,2021-06-28,Gnar,4,ellengnar
366,Gnar,Super Galaxy Gnar,Epic,1350,2020-02-28,Gnar,13,supergalaxygnar
367,Gnar,SSG Gnar,Epic,1350,2024-05-14,Gnar,14,ssggnar
368,Gnar,Astronaut Gnar,Epic,1350,2025-02-16,Gnar,15,astronautgnar
369,Gnar,Elderwood Gnar,Epic,1350,2020-09-12,Gnar,22,elderwoodgnar
370,Gnar,La Ilusión Gnar,Epic,1350,2021-07-04,Gnar,31,lailusingnar
371,Gragas,default,Legacy,790,2024-02-18,Gragas,0,gragas
372,Gragas,Scuba Gragas,Legacy,975,2023-12-19,Gragas,1,scubagragas
373,Gragas,Hillbilly Gragas,Legacy,520,2020-07-01,Gragas,2,hillbillygragas
374,Gragas,Santa Gragas,Legacy,975,2020-06-10,Gragas,3,santagragas
375,Gragas,Vandal Gragas,Legacy,975,2025-11-02,Gragas,5,vandalgragas
376,Gragas,Oktoberfest Gragas,Legacy,975,2024-01-15,Gragas,6,oktoberfestgragas
377,Gragas,Superfan Gragas,Legacy,750,2023-04-22,Gragas,7,superfangragas
378,Gragas,Fnatic Gragas,Legacy,750,2025-09-12,Gragas,8,fnaticgragas
379,Gragas,Arctic Ops Gragas,Epic,1350,2022-04-06,Gragas,10,arcticopsgragas
380,Gragas,Warden Gragas,Epic,1350,2023-02-26,Gragas,11,wardengragas
381,Gragas,Space Groove Gragas,Epic,1350,2021-12-15,Gragas,20,spacegroovegragas
382,Graves,default,Legacy,880,2024-03-04,Graves,0,graves
383,Graves,Hired Gun Graves,Legacy,520,2023-01-27,Graves,1,hiredgungraves
384,Graves,Jailbreak Graves,Legacy,975,2022-04-22,Graves,2,jailbreakgraves
385,Graves,Crime City Graves,Legacy,975,2024-12-20,Graves,3,crimecitygraves
386,Graves,Riot Graves,Legacy,975,2022-12-22,Graves,4,riotgraves
387,Graves,Pool Party Graves,Epic,1350,2024-12-15,Graves,5,poolpartygraves
388,Graves,Cutthroat Graves,Legacy,750,2023-05-27,Graves,6,cutthroatgraves
389,Graves,Snow Day Graves,Epic,1350,2021-01-06,Graves,7,snowdaygraves
390,Graves,Praetorian Graves,Epic,1350,2023-07-07,Graves,18,praetoriangraves
391,Graves,Battle Professor Graves,Epic,1350,2022-07-06,Graves,25,battleprofessorgraves
392,Graves,Sentinel Graves,Legendary,1820,2023-08-10,Graves,35,sentinelgraves
393,Graves,Porcelain Graves,Epic,1350,2022-03-08,Graves,45,porcelaingraves
394,Gwen,default,Legacy,975,2023-01-04,Gwen,0,gwen
395,Gwen,Space Groove Gwen,Epic,1350,2023-11-14,Gwen,1,spacegroovegwen
396,Gwen,Cafe Cuties Gwen,Epic,1350,2023-03-05,Gwen,11,cafecutiesgwen
397,Gwen,Battle Queen Gwen,Epic,1350,2025-04-04,Gwen,30,battlequeengwen
398,Hecarim,default,Legacy,880,2025-11-05,Hecarim,0,hecarim
399,Hecarim,Reaper Hecarim,Legacy,975,2024-02-27,Hecarim,2,reaperhecarim
400,Hecarim,Headless Hecarim,Legacy,975,2020-05-23,Hecarim,3,headlesshecarim
401,Hecarim,Arcade Hecarim,Epic,1350,2023-08-19,Hecarim,4,arcadehecarim
402,Hecarim,Elderwood Hecarim,Epic,1350,2021-08-12,Hecarim,5,elderwoodhecarim
403,Hecarim,Worldbreaker Hecarim,Legacy,750,2021-11-25,Hecarim,6,worldbreakerhecarim
404,Hecarim,Cosmic Charger Hecarim,Epic,1350,2024-07-16,Hecarim,14,cosmicchargerhecarim
405,Hecarim,Arcana Hecarim,Epic,1350,2020-10-07,Hecarim,22,arcanahecarim
406,Hecarim,Winterblessed Hecarim,Epic,1350,2023-08-08,Hecarim,31,winterblessedhecarim
407,Heimerdinger,default,Legacy,790,2022-03-29,Heimerdinger,0,heimerdinger
408,Heimerdinger,Alien Invader Heimerdinger,Legendary,1820,2021-05-24,Heimerdinger,1,alieninvaderheimerdinger
409,Heimerdinger,Blast Zone Heimerdinger,Legacy,520,2021-07-30,Heimerdinger,2,blastzoneheimerdinger
410,Heimerdinger,Piltover Customs Heimerdinger,Legacy,975,2020-10-25,Heimerdinger,3,piltovercustomsheimerdinger
411,Heimerdinger,Hazmat Heimerdinger,Legacy,975,2025-12-19,Heimerdinger,5,hazmatheimerdinger
412,Heimerdinger,Dragon Trainer Heimerdinger,Legendary,1820,2024-06-16,Heimerdinger,6,dragontrainerheimerdinger
413,Heimerdinger,Pool Party Heimerdinger,Epic,1350,2021-06-13,Heimerdinger,15,poolpartyheimerdinger
414,Hwei,default,Legacy,975,2024-10-25,Hwei,0,hwei
415,Hwei,Winterblessed Hwei,Epic,1350,2020-06-30,Hwei,1,winterblessedhwei
416,Illaoi,default,Legacy,880,2024-12-31,Illaoi,0,illaoi
417,Illaoi,Void Bringer Illaoi,Epic,1350,2024-04-26,Illaoi,1,voidbringerillaoi
418,Illaoi,Resistance Illaoi,Epic,1350,2023-09-04,Illaoi,2,resistanceillaoi
419,Illaoi,Cosmic Invoker Illaoi,Epic,1350,2023-11-23,Illaoi,10,cosmicinvokerillaoi
420,Illaoi,Snow Moon Illaoi,Epic,1350,2024-05-07,Illaoi,18,snowmoonillaoi
421,Illaoi,Battle Bear Illaoi,Epic,1350,2024-08-19,Illaoi,27,battlebearillaoi
422,Irelia,default,Legacy,880,2026-01-30,Irelia,0,irelia
423,Irelia,Aviator Irelia,Legacy,520,2023-02-20,Irelia,2,aviatorirelia
424,Irelia,Infiltrator Irelia,Legacy,975,2020-07-22,Irelia,3,infiltratorirelia
425,Irelia,Frostblade Irelia,Legacy,975,2025-03-14,Irelia,4,frostbladeirelia
426,Irelia,Order of the Lotus Irelia,Legacy,750,2022-01-21,Irelia,5,orderofthelotusirelia
427,Irelia,Divine Sword Irelia,Epic,1350,2025-05-17,Irelia,6,divineswordirelia
428,Irelia,PROJECT: Irelia,Epic,1350,2023-05-04,Irelia,16,projectirelia
429,Irelia,Sentinel Irelia,Epic,1350,2023-01-04,Irelia,26,sentinelirelia
430,Irelia,Mythmaker Irelia,Legendary,1820,2021-11-21,Irelia,37,mythmakerirelia
431,Irelia,Porcelain Irelia,Epic,1350,2022-11-07,Irelia,45,porcelainirelia
432,Ivern,default,Legacy,975,2021-02-12,Ivern,0,ivern
433,Ivern,Candy King Ivern,Epic,1350,2020-12-26,Ivern,1,candykingivern
434,Ivern,Dunkmaster Ivern,Epic,1350,2023-03-21,Ivern,2,dunkmasterivern
435,Ivern,Old God Ivern,Epic,1350,2025-12-01,Ivern,11,oldgodivern
436,Ivern,Astronaut Ivern,Epic,1350,2024-05-07,Ivern,20,astronautivern
437,Janna,default,Epic,585,2022-01-02,Janna,0,janna
438,Janna,Tempest Janna,Legacy,520,2025-10-15,Janna,1,tempestjanna
439,Janna,Hextech Janna,Legacy,975,2023-12-15,Janna,2,hextechjanna
440,Janna,Frost Queen Janna,Legacy,975,2021-11-04,Janna,3,frostqueenjanna
441,Janna,Forecast Janna,Legendary,1820,2025-08-28,Janna,5,forecastjanna
442,Janna,Fnatic Janna,Legacy,750,2024-03-08,Janna,6,fnaticjanna
443,Janna,Star Guardian Janna,Epic,1350,2025-06-12,Janna,7,starguardianjanna
444,Janna,Sacred Sword Janna,Epic,1350,2022-11-14,Janna,8,sacredswordjanna
445,Janna,Bewitching Janna,Epic,1350,2022-11-02,Janna,13,bewitchingjanna
446,Janna,Guardian of the Sands Janna,Epic,1350,2022-09-14,Janna,20,guardianofthesandsjanna
447,Janna,Battle Queen Janna,Epic,1350,2024-07-13,Janna,27,battlequeenjanna
448,Janna,Crystal Rose Janna,Epic,1350,2023-04-21,Janna,36,crystalrosejanna
449,Janna,Cyber Halo Janna,Epic,1350,2024-02-20,Janna,45,cyberhalojanna
450,Janna,Heavenscale Janna,Epic,1350,2025-10-04,Janna,56,heavenscalejanna
451,Jarvan IV,default,Legacy,880,2022-04-20,JarvanIV,0,jarvaniv
452,Jarvan IV,Commando Jarvan IV,Legacy,520,2024-06-22,JarvanIV,1,commandojarvaniv
453,Jarvan IV,Dragonslayer Jarvan IV,Legacy,750,2023-06-19,JarvanIV,2,dragonslayerjarvaniv
454,Jarvan IV,Darkforge Jarvan IV,Legacy,975,2024-06-26,JarvanIV,3,darkforgejarvaniv
455,Jarvan IV,Warring Kingdoms Jarvan IV,Epic,1350,2024-04-14,JarvanIV,5,warringkingdomsjarvaniv
456,Jarvan IV,Fnatic Jarvan IV,Legacy,750,2021-07-05,JarvanIV,6,fnaticjarvaniv
457,Jarvan IV,Dark Star Jarvan IV,Epic,1350,2022-07-18,JarvanIV,7,darkstarjarvaniv
458,Jarvan IV,SSG Jarvan IV,Epic,1350,2024-05-28,JarvanIV,8,ssgjarvaniv
459,Jarvan IV,Pool Party Jarvan IV,Epic,1350,2023-04-11,JarvanIV,11,poolpartyjarvaniv
460,Jarvan IV,Worlds 2021 Jarvan IV,Epic,1350,2022-12-22,JarvanIV,30,worlds2021jarvaniv
461,Jax,default,Epic,585,2022-04-21,Jax,0,jax
462,Jax,Vandal Jax,Legacy,520,2024-07-01,Jax,2,vandaljax
463,Jax,Angler Jax,Legacy,975,2023-04-15,Jax,3,anglerjax
464,Jax,Temple Jax,Legacy,750,2022-01-25,Jax,6,templejax
465,Jax,Nemesis Jax,Legacy,975,2025-09-21,Jax,7,nemesisjax
466,Jax,Warden Jax,Legacy,750,2021-05-01,Jax,12,wardenjax
467,Jax,God Staff Jax,Epic,1350,2025-04-21,Jax,13,godstaffjax
468,Jax,Mecha Kingdoms Jax,Legendary,1820,2021-04-26,Jax,14,mechakingdomsjax
469,Jax,Conqueror Jax,Epic,1350,2026-01-23,Jax,20,conquerorjax
470,Jax,Empyrean Jax,Epic,1350,2020-07-11,Jax,22,empyreanjax
471,Jax,PROJECT: Jax,Epic,1350,2024-05-15,Jax,33,projectjax
472,Jayce,default,Legacy,880,2024-02-02,Jayce,0,jayce
473,Jayce,Full Metal Jayce,Epic,1350,2025-10-07,Jayce,1,fullmetaljayce
474,Jayce,Debonair Jayce,Legacy,975,2021-06-11,Jayce,2,debonairjayce
475,Jayce,Forsaken Jayce,Epic,1350,2024-06-29,Jayce,3,forsakenjayce
476,Jayce,Battle Academia Jayce,Epic,1350,2024-12-12,Jayce,5,battleacademiajayce
477,Jayce,Resistance Jayce,Epic,1350,2022-01-06,Jayce,15,resistancejayce
478,Jayce,Zenith Games Jayce,Epic,1350,2025-01-09,Jayce,25,zenithgamesjayce
479,Jhin,default,Legacy,880,2024-12-20,Jhin,0,jhin
480,Jhin,Blood Moon Jhin,Epic,1350,2022-07-03,Jhin,2,bloodmoonjhin
481,Jhin,PROJECT: Jhin,Epic,1350,2024-05-16,Jhin,4,projectjhin
482,Jhin,Dark Cosmic Jhin,Legendary,1820,2024-03-23,Jhin,5,darkcosmicjhin
483,Jhin,Shan Hai Scrolls Jhin,Epic,1350,2024-06-02,Jhin,14,shanhaiscrollsjhin
484,Jhin,DWG Jhin,Epic,1350,2022-09-19,Jhin,23,dwgjhin
485,Jhin,Empyrean Jhin,Epic,1350,2020-06-02,Jhin,25,empyreanjhin
486,Jinx,default,Legacy,880,2023-10-13,Jinx,0,jinx
487,Jinx,Crime City Jinx,Legacy,975,2024-05-15,Jinx,1,crimecityjinx
488,Jinx,Firecracker Jinx,Epic,1350,2022-05-21,Jinx,2,firecrackerjinx
489,Jinx,Zombie Slayer Jinx,Epic,1350,2020-11-10,Jinx,3,zombieslayerjinx
490,Jinx,Star Guardian Jinx,Legendary,1820,2024-07-25,Jinx,4,starguardianjinx
491,Jinx,Ambitious Elf Jinx,Epic,1350,2024-07-04,Jinx,12,ambitiouselfjinx
492,Jinx,Odyssey Jinx,Epic,1350,2023-03-14,Jinx,13,odysseyjinx
493,Jinx,PROJECT: Jinx,Epic,1350,2024-10-28,Jinx,20,projectjinx
494,Jinx,Heartseeker Jinx,Epic,1350,2024-09-28,Jinx,29,heartseekerjinx
495,Jinx,Battle Cat Jinx,Epic,1350,2023-08-13,Jinx,38,battlecatjinx
496,Jinx,Cafe Cuties Jinx,Epic,1350,2023-08-24,Jinx,51,cafecutiesjinx
497,Kai'Sa,default,Legacy,975,2025-07-20,Kaisa,0,kaisa
498,Kai'Sa,Bullet Angel Kai'Sa,Epic,1350,2024-02-06,Kaisa,1,bulletangelkaisa
499,Kai'Sa,K/DA Kai'Sa,Epic,1350,2021-07-21,Kaisa,14,kdakaisa
500,Kai'Sa,Arcade Kai'Sa,Epic,1350,2023-03-31,Kaisa,17,arcadekaisa
501,Kai'Sa,K/DA ALL OUT Kai'Sa,Epic,1350,2025-08-31,Kaisa,26,kdaalloutkaisa
502,Kai'Sa,Lagoon Dragon Kai'Sa,Epic,1350,2022-06-07,Kaisa,29,lagoondragonkaisa
503,Kai'Sa,Star Guardian Kai'Sa,Legendary,1820,2022-05-20,Kaisa,40,starguardiankaisa
504,Kai'Sa,Inkshadow Kai'Sa,Epic,1350,2021-12-26,Kaisa,48,inkshadowkaisa
505,Kai'Sa,Heavenscale Kai'Sa,Epic,1350,2024-09-25,Kaisa,59,heavenscalekaisa
506,Kalista,default,Legacy,880,2020-07-23,Kalista,0,kalista
507,Kalista,Blood Moon Kalista,Legacy,975,2021-05-09,Kalista,1,bloodmoonkalista
508,Kalista,Worlds 2015 Kalista,Legacy,975,2024-11-01,Kalista,2,worlds2015kalista
509,Kalista,Marauder Kalista,Epic,1350,2023-11-12,Kalista,5,marauderkalista
510,Kalista,Faerie Court Kalista,Epic,1350,2025-07-26,Kalista,14,faeriecourtkalista
511,Karma,default,Legacy,790,2024-09-18,Karma,0,karma
512,Karma,Sun Goddess Karma,Legacy,750,2022-05-09,Karma,1,sungoddesskarma
513,Karma,Sakura Karma,Legacy,520,2021-05-12,Karma,2,sakurakarma
514,Karma,Traditional Karma,Legacy,975,2020-08-11,Karma,3,traditionalkarma
515,Karma,Order of the Lotus Karma,Legacy,975,2023-05-19,Karma,4,orderofthelotuskarma
516,Karma,Warden Karma,Legacy,750,2023-03-28,Karma,5,wardenkarma
517,Karma,Winter Wonder Karma,Epic,1350,2022-07-01,Karma,6,winterwonderkarma
518,Karma,Conqueror Karma,Legacy,975,2020-12-11,Karma,7,conquerorkarma
519,Karma,Dark Star Karma,Epic,1350,2021-03-02,Karma,8,darkstarkarma
520,Karma,Odyssey Karma,Epic,1350,2025-05-23,Karma,26,odysseykarma
521,Karma,Ruined Karma,Epic,1350,2021-08-06,Karma,27,ruinedkarma
522,Karma,Tranquility Dragon Karma,Epic,1350,2021-05-18,Karma,44,tranquilitydragonkarma
523,Karma,Faerie Queen Karma,Legendary,1820,2022-02-10,Karma,54,faeriequeenkarma
524,Karma,Infernal Karma,Epic,1350,2025-11-22,Karma,61,infernalkarma
525,Karthus,default,Legacy,790,2024-05-31,Karthus,0,karthus
526,Karthus,Phantom Karthus,Epic,460,2023-11-25,Karthus,1,phantomkarthus
527,Karthus,Grim Reaper Karthus,Legacy,975,2021-05-02,Karthus,3,grimreaperkarthus
528,Karthus,Pentakill Karthus,Legacy,750,2024-01-14,Karthus,4,pentakillkarthus
529,Karthus,Fnatic Karthus,Legacy,750,2025-03-06,Karthus,5,fnatickarthus
530,Karthus,Infernal Karthus,Epic,1350,2021-01-07,Karthus,10,infernalkarthus
531,Karthus,Elderwood Karthus,Epic,1350,2025-10-22,Karthus,26,elderwoodkarthus
532,Kassadin,default,Legacy,790,2024-06-27,Kassadin,0,kassadin
533,Kassadin,Festival Kassadin,Legacy,520,2025-12-24,Kassadin,1,festivalkassadin
534,Kassadin,Deep One Kassadin,Legacy,520,2021-02-27,Kassadin,2,deeponekassadin
535,Kassadin,Pre-Void Kassadin,Legacy,520,2023-06-02,Kassadin,3,prevoidkassadin
536,Kassadin,Harbinger Kassadin,Legacy,975,2022-02-10,Kassadin,4,harbingerkassadin
537,Kassadin,Cosmic Reaver Kassadin,Epic,1350,2021-03-30,Kassadin,5,cosmicreaverkassadin
538,Kassadin,Count Kassadin,Epic,1350,2022-07-11,Kassadin,6,countkassadin
539,Kassadin,Shockblade Kassadin,Epic,1350,2025-11-30,Kassadin,15,shockbladekassadin
540,Kassadin,Dragonmancer Kassadin,Epic,1350,2020-09-15,Kassadin,24,dragonmancerkassadin
541,Katarina,default,Legacy,790,2025-08-05,Katarina,0,katarina
542,Katarina,Mercenary Katarina,Legacy,520,2025-10-11,Katarina,1,mercenarykatarina
543,Katarina,Red Card Katarina,Legacy,975,2023-03-09,Katarina,2,redcardkatarina
544,Katarina,Bilgewater Katarina,Legacy,975,2021-05-09,Katarina,3,bilgewaterkatarina
545,Katarina,Kitty Cat Katarina,Legacy,975,2023-02-23,Katarina,4,kittycatkatarina
546,Katarina,Sandstorm Katarina,Legacy,975,2020-12-24,Katarina,6,sandstormkatarina
547,Katarina,Slay Belle Katarina,Legacy,975,2020-04-11,Katarina,7,slaybellekatarina
548,Katarina,Warring Kingdoms Katarina,Legacy,975,2022-12-06,Katarina,8,warringkingdomskatarina
549,Katarina,PROJECT: Katarina,Epic,1350,2020-06-06,Katarina,9,projectkatarina
550,Katarina,Death Sworn Katarina,Epic,1350,2020-09-01,Katarina,10,deathswornkatarina
551,Katarina,Battle Academia Katarina,Epic,1350,2025-09-17,Katarina,12,battleacademiakatarina
552,Katarina,Blood Moon Katarina,Epic,1350,2022-01-18,Katarina,21,bloodmoonkatarina
553,Katarina,Battle Queen Katarina,Legendary,1820,2023-01-23,Katarina,29,battlequeenkatarina
554,Katarina,Faerie Court Katarina,Epic,1350,2022-11-30,Katarina,47,faeriecourtkatarina
555,Kayle,default,Epic,260,2020-10-16,Kayle,0,kayle
556,Kayle,Viridian Kayle,Legacy,520,2023-08-08,Kayle,2,viridiankayle
557,Kayle,Transcended Kayle,Legacy,975,2023-09-13,Kayle,3,transcendedkayle
558,Kayle,Battleborn Kayle,Legacy,975,2025-02-17,Kayle,4,battlebornkayle
559,Kayle,Aether Wing Kayle,Legendary,1820,2020-02-07,Kayle,6,aetherwingkayle
560,Kayle,Riot Kayle,Legacy,975,2021-07-05,Kayle,7,riotkayle
561,Kayle,Iron Inquisitor Kayle,Legacy,750,2023-01-22,Kayle,8,ironinquisitorkayle
562,Kayle,Pentakill Kayle,Epic,1350,2023-08-29,Kayle,9,pentakillkayle
563,Kayle,PsyOps Kayle,Epic,1350,2020-04-25,Kayle,15,psyopskayle
564,Kayle,Dragonslayer Kayle,Epic,1350,2020-05-01,Kayle,24,dragonslayerkayle
565,Kayle,Sun-Eater Kayle,Epic,1350,2022-09-05,Kayle,42,suneaterkayle
566,Kayle,Immortal Journey Kayle,Epic,1350,2023-04-10,Kayle,57,immortaljourneykayle
567,Kayle,Empyrean Kayle,Epic,1350,2024-11-08,Kayle,66,empyreankayle
568,Kayn,default,Legacy,975,2024-07-30,Kayn,0,kayn
569,Kayn,Soulhunter Kayn,Epic,1350,2022-06-21,Kayn,1,soulhunterkayn
570,Kayn,Odyssey Kayn,Legendary,1820,2023-11-08,Kayn,2,odysseykayn
571,Kayn,Snow Moon Kayn,Epic,1350,2021-04-07,Kayn,15,snowmoonkayn
572,Kayn,HEARTSTEEL Kayn,Legendary,1820,2020-07-15,Kayn,20,heartsteelkayn
573,Kennen,default,Legacy,880,2021-11-11,Kennen,0,kennen
574,Kennen,Deadly Kennen,Legacy,520,2020-04-30,Kennen,1,deadlykennen
575,Kennen,Swamp Master Kennen,Legacy,520,2025-06-24,Kennen,2,swampmasterkennen
576,Kennen,Karate Kennen,Legacy,520,2020-06-22,Kennen,3,karatekennen
577,Kennen,Arctic Ops Kennen,Legacy,975,2022-05-01,Kennen,5,arcticopskennen
578,Kennen,Blood Moon Kennen,Legacy,975,2025-08-19,Kennen,6,bloodmoonkennen
579,Kennen,Super Kennen,Legacy,750,2021-03-11,Kennen,7,superkennen
580,Kennen,Infernal Kennen,Epic,1350,2025-06-12,Kennen,8,infernalkennen
581,Kennen,DWG Kennen,Epic,1350,2025-04-04,Kennen,23,dwgkennen
582,Kennen,Astronaut Kennen,Epic,1350,2021-04-09,Kennen,25,astronautkennen
583,Kha'Zix,default,Legacy,880,2020-08-26,Khazix,0,khazix
584,Kha'Zix,Mecha Kha'Zix,Epic,1350,2024-05-14,Khazix,1,mechakhazix
585,Kha'Zix,Guardian of the Sands Kha'Zix,Legacy,975,2024-01-08,Khazix,2,guardianofthesandskhazix
586,Kha'Zix,Death Blossom Kha'Zix,Legacy,975,2021-08-18,Khazix,3,deathblossomkhazix
587,Kha'Zix,Dark Star Kha'Zix,Epic,1350,2023-11-13,Khazix,4,darkstarkhazix
588,Kha'Zix,Worlds 2018 Kha'Zix,Epic,1350,2020-02-06,Khazix,11,worlds2018khazix
589,Kha'Zix,Odyssey Kha'Zix,Epic,1350,2022-09-16,Khazix,60,odysseykhazix
590,Kha'Zix,Lunar Guardian Kha'Zix,Epic,1350,2021-01-08,Khazix,69,lunarguardiankhazix
591,Kindred,default,Legacy,880,2020-10-28,Kindred,0,kindred
592,Kindred,Shadowfire Kindred,Epic,1350,2022-04-04,Kindred,1,shadowfirekindred
593,Kindred,Super Galaxy Kindred,Epic,1350,2025-07-27,Kindred,2,supergalaxykindred
594,Kindred,Spirit Blossom Kindred,Epic,1350,2025-06-08,Kindred,3,spiritblossomkindred
595,Kindred,Porcelain Kindred,Epic,1350,2021-09-20,Kindred,12,porcelainkindred
596,Kindred,Woof and Lamb Kindred,Epic,1350,2024-03-02,Kindred,22,woofandlambkindred
