transaction_id,player_id,skin_id,purchase_date,price_rp,quantity
3274,2220,61,2025-05-21,750,1
3275,655,31,2025-10-04,975,1
3276,4964,3,2025-07-10,750,1
3277,1833,76,2025-10-20,520,1
3278,66,55,2025-05-12,1350,1
3279,1896,45,2025-11-25,1350,1
3280,3449,16,2025-03-16,1350,1
3281,1718,106,2025-03-10,520,1
3282,495,157,2025-04-24,1350,1
3283,4544,39,2025-10-09,1350,1
3284,850,84,2025-11-18,1820,1
3285,2621,10,2025-05-26,1350,1
3286,2703,88,2025-02-10,520,1
3287,1118,126,2025-04-25,1350,1
3288,3677,41,2026-01-16,520,1
3289,4788,36,2025-10-08,1350,1
3290,3464,119,2025-03-04,975,1
3291,1027,45,2026-01-19,1350,1
3292,3317,140,2025-11-07,1350,1
3293,812,135,2025-05-31,975,1
3294,438,4,2025-06-11,1350,1
3295,2435,68,2026-01-22,975,1
3296,4048,109,2025-02-05,1350,1
3297,119,70,2025-04-15,1350,1
3298,3914,21,2025-07-30,1350,1
3299,1569,76,2025-12-22,520,1
3300,1503,57,2025-06-22,750,1
3301,4439,72,2025-05-20,1350,1
3302,1211,132,2025-03-03,1350,1
3303,1944,145,2025-09-16,1350,1
3304,641,10,2025-06-25,1350,1
3305,4544,118,2025-11-23,975,1
3306,4895,54,2025-08-28,975,1
3307,2204,3,2025-07-22,750,1
3308,3607,23,2025-11-02,1350,1
3309,473,64,2025-11-26,975,1
3310,3383,124,2025-06-13,1350,1
3311,2268,96,2025-08-01,750,1
3312,4020,99,2025-07-22,1350,1
3313,349,31,2026-01-07,975,1
3314,4875,7,2026-01-19,975,1
3315,4140,86,2025-07-18,3250,1
3316,3865,55,2025-07-24,1350,1
3317,181,44,2025-03-20,750,1
3318,1153,90,2025-03-07,1350,1
3319,1467,31,2025-04-09,975,1
3320,3315,42,2025-02-01,1350,1
3321,1060,112,2025-03-24,1820,1
3322,2033,7,2025-07-25,975,1
3323,2779,30,2025-09-06,750,1
3324,4544,60,2026-01-15,1350,1
3325,2927,65,2026-01-17,1350,1
3326,414,28,2025-10-31,1820,1
3327,1458,125,2025-09-12,1350,1
3328,3022,41,2026-01-23,520,1
3329,1746,24,2025-11-12,750,1
3330,4319,45,2025-10-26,1350,1
3331,3606,139,2025-09-13,1350,1
3332,3611,56,2025-11-04,1350,1
3333,267,136,2025-05-01,1350,1
3334,4661,50,2026-01-29,1820,1
3335,551,81,2026-01-22,1350,1
3336,1211,132,2025-04-04,1350,1
3337,2373,42,2026-01-27,1350,1
3338,892,12,2026-01-20,1350,1
3339,2568,61,2025-08-14,750,1
3340,1419,110,2025-04-20,1350,1
3341,4583,119,2025-09-09,975,1
3342,2110,31,2025-05-12,975,1
3343,2951,137,2025-02-27,1350,1
3344,3309,151,2025-02-06,1350,1
3345,2091,125,2025-06-13,1350,1
3346,2381,141,2025-10-14,1350,1
3347,1190,149,2025-09-08,1350,1
3348,1615,121,2025-12-22,1350,1
3349,451,133,2025-05-09,1350,1
3350,4023,152,2025-11-19,1350,1
3351,3662,27,2025-06-02,1350,1
3352,1564,13,2025-09-18,1350,1
3353,1043,153,2025-12-13,975,1
3354,738,80,2025-03-17,1350,1
3355,1525,133,2025-09-23,1350,1
3356,1062,7,2025-11-13,975,1
3357,3221,117,2025-02-25,520,1
3358,418,44,2025-07-26,750,1
3359,4625,44,2025-03-09,750,1
3360,3268,74,2025-05-08,1350,1
3361,2247,14,2026-01-15,1820,1
3362,3869,26,2025-12-22,1350,1
3363,3858,114,2025-04-28,1820,1
3364,4786,30,2025-06-04,750,1
3365,2543,146,2025-12-01,1350,1
3366,1667,126,2025-07-14,1350,1
3367,955,18,2025-09-26,1350,1
3368,239,47,2025-07-28,1350,1
3369,2532,146,2025-04-26,1350,1
3370,2148,156,2025-11-12,1350,1
3371,3891,18,2025-11-02,1350,1
3372,1434,136,2025-10-02,1350,1
3373,4167,87,2026-01-25,1820,1
3374,3578,109,2025-09-09,1350,1
3375,3735,54,2025-04-16,975,1
3376,3372,78,2025-11-05,1350,1
3377,2987,84,2025-03-08,1820,1
3378,1710,74,2025-10-24,1350,1
3379,201,55,2025-12-04,1350,1
3380,4519,87,2026-01-20,1820,1
3381,3434,115,2025-07-30,1350,1
3382,3932,61,2025-07-25,750,1
3383,1248,36,2025-06-17,1350,1
3384,1758,12,2025-09-05,1350,1
3385,3649,104,2025-11-24,1350,1
3386,4824,155,2025-02-23,975,1
3387,803,91,2025-12-12,1350,1
3388,583,113,2025-09-02,1350,1
3389,3377,4,2025-10-11,1350,1
3390,2196,82,2025-12-13,1820,1
3391,4229,6,2025-12-12,1350,1
3392,3926,151,2025-11-25,1350,1
3393,513,26,2025-05-31,1350,1
3394,4115,108,2025-06-17,1820,1
3395,2714,8,2025-08-30,520,1
3396,726,117,2025-03-11,520,1
3397,167,146,2025-03-30,1350,1
3398,4542,64,2025-10-04,975,1
3399,2570,26,2025-02-19,1350,1
3400,1616,95,2025-06-03,1820,1
3401,1192,118,2025-09-13,975,1
3402,3323,139,2025-03-21,1350,1
3403,546,133,2025-02-03,1350,1
3404,2131,94,2025-04-14,750,1
3405,2060,91,2026-01-17,1350,1
3406,2288,55,2025-06-24,1350,1
3407,1779,72,2026-01-28,1350,1
3408,1062,94,2025-09-01,750,1
3409,2594,121,2025-08-21,1350,1
3410,2090,118,2025-08-11,975,1
3411,3305,156,2025-12-07,1350,1
3412,2522,46,2025-07-05,1350,1
3413,4234,129,2025-05-13,1350,1
3414,681,84,2025-10-15,1820,1
3415,3832,42,2025-08-27,1350,1
3416,1103,59,2025-02-06,1350,1
3417,720,4,2025-11-14,1350,1
3418,4890,90,2025-09-09,1350,1
3419,1915,42,2026-01-22,1350,1
3420,908,103,2025-11-22,975,1
3421,4929,47,2025-11-07,1350,1
3422,4878,60,2025-05-16,1350,1
3423,2722,81,2025-09-01,1350,1
3424,4573,28,2025-10-29,1820,1
3425,2760,81,2025-02-28,1350,1
3426,4407,156,2025-04-01,1350,1
3427,752,6,2026-01-16,1350,1
3428,2,105,2025-10-13,1350,1
3429,436,124,2025-12-24,1350,1
3430,3917,91,2025-11-10,1350,1
3431,1458,20,2025-12-03,750,1
3432,3194,128,2025-05-09,1350,1
3433,1411,47,2025-08-02,1350,1
3434,3304,78,2025-06-16,1350,1
3435,3863,140,2025-10-18,1350,1
3436,1851,82,2025-08-03,1820,1
3437,4725,117,2025-12-02,520,1
3438,4544,155,2025-11-13,975,1
3439,165,134,2025-10-05,975,1
3440,4885,9,2025-08-04,1350,1
3441,279,92,2025-05-24,1350,1
3442,519,54,2025-04-06,975,1
3443,4342,78,2025-07-26,1350,1
3444,3447,134,2025-09-16,975,1
3445,2915,77,2025-05-23,520,1
3446,4236,47,2025-10-27,1350,1
3447,1799,45,2025-09-25,1350,1
3448,1432,77,2025-03-04,520,1
3449,192,4,2025-05-04,1350,1
3450,834,36,2025-05-24,1350,1
3451,316,65,2025-05-10,1350,1
3452,83,35,2025-04-30,1350,1
3453,3082,120,2025-03-03,520,1
3454,1503,109,2025-10-28,1350,1
3455,464,112,2025-12-16,1820,1
3456,4997,114,2025-02-23,1820,1
3457,1151,144,2025-12-23,520,1
3458,3867,130,2025-03-03,1350,1
3459,1911,103,2025-05-03,975,1
3460,3649,136,2025-07-20,1350,1
3461,1401,110,2025-04-26,1350,1
3462,2910,130,2025-03-09,1350,1
3463,4737,115,2025-03-02,1350,1
3464,2026,151,2025-11-05,1350,1
3465,3150,83,2025-08-09,1350,1
3466,4983,23,2025-04-28,1350,1
3467,3853,68,2025-11-12,975,1
3468,1226,41,2025-02-27,520,1
3469,4536,121,2025-02-13,1350,1
3470,1295,33,2025-04-16,1350,1
3471,4039,42,2025-10-15,1350,1
3472,2514,92,2025-11-09,1350,1
3473,4218,140,2025-03-03,1350,1
3474,2700,22,2025-11-19,750,1
3475,3575,95,2025-05-31,1820,1
3476,1182,136,2025-10-25,1350,1
3477,3151,91,2025-04-05,1350,1
3478,974,133,2025-02-15,1350,1
3479,1972,4,2026-01-07,1350,1
3480,2174,100,2025-09-27,750,1
3481,1061,30,2025-02-08,750,1
3482,4017,87,2025-06-19,1820,1
3483,2843,39,2025-10-19,1350,1
3484,3714,39,2025-07-06,1350,1
3485,2528,32,2025-05-18,1820,1
3486,4662,119,2025-12-23,975,1
3487,390,91,2025-09-02,1350,1
3488,1209,20,2025-11-01,750,1
3489,847,20,2025-10-25,750,1
3490,4112,31,2025-06-30,975,1
3491,4285,6,2025-08-05,1350,1
3492,1200,100,2025-10-04,750,1
3493,3051,99,2025-03-16,1350,1
3494,3516,125,2025-02-01,1350,1
3495,4765,156,2025-08-22,1350,1
3496,701,149,2025-03-29,1350,1
3497,431,62,2025-02-18,1820,1
3498,4482,147,2025-09-28,1350,1
3499,138,40,2025-04-14,1350,1
3500,2401,8,2025-06-25,520,1
3501,220,31,2025-09-12,975,1
3502,4583,115,2025-06-05,1350,1
3503,4414,109,2025-03-08,1350,1
3504,296,56,2025-08-12,1350,1
3505,3633,31,2025-05-01,975,1
3506,811,90,2025-09-09,1350,1
3507,1482,88,2025-08-05,520,1
3508,4676,46,2025-02-23,1350,1
3509,3878,119,2025-06-02,975,1
3510,858,109,2025-05-15,1350,1
3511,2868,118,2025-12-22,975,1
3512,1346,137,2025-06-29,1350,1
3513,1044,100,2025-09-07,750,1
3514,751,110,2025-09-14,1350,1
3515,4654,46,2025-11-15,1350,1
3516,2611,24,2025-05-14,750,1
3517,1785,77,2025-04-28,520,1
3518,3994,10,2025-03-24,1350,1
3519,2612,8,2025-02-21,520,1
3520,1362,151,2026-01-09,1350,1
3521,2505,75,2025-07-19,1820,1
3522,853,66,2025-03-18,1350,1
3523,1301,23,2025-10-28,1350,1
3524,2820,12,2025-04-08,1350,1
3525,1085,144,2025-06-10,520,1
3526,4403,12,2025-03-15,1350,1
3527,4241,52,2025-07-03,1350,1
3528,866,6,2025-09-05,1350,1
3529,957,65,2025-08-20,1350,1
3530,3546,8,2025-12-12,520,1
3531,819,140,2025-10-30,1350,1
3532,2953,71,2025-03-19,1820,1
3533,3007,13,2025-08-26,1350,1
3534,4693,157,2025-01-30,1350,1
3535,2027,88,2025-10-04,520,1
3536,3490,105,2025-06-20,1350,1
3537,1395,21,2025-04-29,1350,1
3538,1982,147,2025-09-20,1350,1
3539,4930,135,2025-05-17,975,1
3540,2737,113,2025-06-07,1350,1
3541,3212,10,2025-05-23,1350,1
3542,4339,32,2026-01-06,1820,1
3543,3019,77,2025-11-10,520,1
3544,3006,100,2025-09-18,750,1
3545,4128,62,2025-08-16,1820,1
3546,1327,64,2025-10-11,975,1
3547,4913,51,2025-12-10,1350,1
3548,1336,6,2025-08-22,1350,1
3549,858,96,2025-12-10,750,1
3550,3300,44,2025-08-08,750,1
3551,4296,112,2025-04-16,1820,1
3552,1434,153,2025-10-19,975,1
3553,1001,60,2025-07-01,1350,1
3554,3390,70,2025-04-15,1350,1
3555,1300,113,2025-05-26,1350,1
3556,1338,150,2026-01-14,1350,1
3557,2419,141,2025-11-09,1350,1
3558,2609,14,2025-08-22,1820,1
3559,3934,74,2025-07-15,1350,1
3560,74,34,2025-08-26,520,1
3561,2042,42,2025-04-18,1350,1
3562,3265,115,2025-12-22,1350,1
3563,3598,126,2025-10-24,1350,1
3564,3188,18,2025-08-28,1350,1
3565,4233,109,2025-05-21,1350,1
3566,2276,59,2026-01-06,1350,1
3567,2322,41,2025-02-14,520,1
3568,4891,108,2026-01-17,1820,1
3569,579,35,2025-08-22,1350,1
3570,782,16,2025-08-29,1350,1
3571,2639,106,2025-07-14,520,1
3572,4553,64,2026-01-09,975,1
3573,159,9,2025-02-04,1350,1
3574,703,74,2026-01-24,1350,1
3575,2408,7,2025-08-04,975,1
3576,1643,129,2025-10-25,1350,1
3577,1564,132,2025-04-29,1350,1
3578,247,16,2026-01-18,1350,1
3579,2314,106,2025-11-16,520,1
3580,1633,71,2025-10-10,1820,1
3581,1759,123,2025-12-17,1350,1
3582,3875,95,2025-05-17,1820,1
3583,588,130,2025-04-27,1350,1
3584,4250,42,2026-01-21,1350,1
3585,765,115,2025-11-22,1350,1
3586,3567,55,2025-06-08,1350,1
3587,4476,8,2025-03-14,520,1
3588,682,10,2026-01-25,1350,1
3589,2783,51,2026-01-12,1350,1
3590,3418,134,2026-01-15,975,1
3591,3173,18,2025-02-01,1350,1
3592,3279,104,2025-04-06,1350,1
3593,132,86,2025-05-29,3250,1
3594,877,123,2025-12-21,1350,1
3595,3047,52,2025-09-15,1350,1
3596,4188,96,2026-01-15,750,1
3597,1837,153,2025-02-21,975,1
3598,843,91,2025-02-21,1350,1
3599,2647,145,2025-11-20,1350,1
3600,3180,35,2025-09-16,1350,1
3601,554,139,2025-02-24,1350,1
3602,2059,123,2025-11-26,1350,1
3603,2040,9,2026-01-05,1350,1
3604,630,68,2025-05-08,975,1
3605,4721,60,2025-07-04,1350,1
3606,2554,20,2026-01-14,750,1
3607,4243,101,2025-04-09,975,1
3608,3509,35,2025-11-17,1350,1
3609,1640,91,2025-06-07,1350,1
3610,4328,124,2025-08-18,1350,1
3611,488,128,2026-01-28,1350,1
3612,3057,56,2025-06-28,1350,1
3613,364,157,2025-03-06,1350,1
3614,2903,144,2025-07-19,520,1
3615,1801,75,2025-06-02,1820,1
3616,1574,47,2025-04-07,1350,1
3617,320,51,2025-04-09,1350,1
3618,1309,128,2025-02-13,1350,1
3619,3426,140,2025-10-09,1350,1
3620,3992,62,2025-05-09,1820,1
3621,4495,135,2025-12-29,975,1
3622,1450,4,2025-08-30,1350,1
3623,2670,104,2026-01-17,1350,1
3624,3123,101,2025-06-20,975,1
3625,697,72,2025-11-29,1350,1
3626,272,134,2025-12-21,975,1
3627,1037,91,2025-04-02,1350,1
3628,1163,23,2025-06-17,1350,1
3629,222,42,2025-08-16,1350,1
3630,1957,51,2025-10-25,1350,1
3631,3837,113,2025-08-06,1350,1
3632,2606,132,2025-10-13,1350,1
3633,757,110,2025-11-14,1350,1
3634,1043,34,2025-09-20,520,1
3635,699,150,2025-09-05,1350,1
3636,4760,67,2025-11-05,1820,1
3637,2382,103,2025-04-23,975,1
3638,4854,9,2025-10-19,1350,1
3639,2384,93,2025-07-03,1820,1
3640,1545,103,2025-11-17,975,1
3641,3059,24,2025-12-17,750,1
3642,2283,91,2025-03-16,1350,1
3643,4656,94,2025-02-11,750,1
3644,2381,145,2025-03-07,1350,1
3645,1661,119,2025-08-29,975,1
3646,4598,72,2025-04-16,1350,1
3647,3122,149,2025-04-03,1350,1
3648,1739,14,2025-07-12,1820,1
3649,3699,144,2025-05-09,520,1
3650,3435,39,2025-05-23,1350,1
3651,4818,12,2025-04-13,1350,1
3652,807,31,2026-01-15,975,1
3653,1672,150,2025-09-16,1350,1
3654,4082,140,2025-02-13,1350,1
3655,3138,45,2025-06-28,1350,1
3656,4986,4,2025-02-17,1350,1
3657,4877,76,2025-07-29,520,1
3658,49,42,2025-09-05,1350,1
3659,1782,28,2025-03-12,1820,1
3660,4941,77,2025-12-20,520,1
3661,304,8,2025-09-05,520,1
3662,4684,18,2025-12-18,1350,1
3663,3020,40,2025-12-09,1350,1
3664,4527,145,2025-07-05,1350,1
3665,1006,93,2025-03-18,1820,1
3666,1779,22,2025-05-25,750,1
3667,2931,70,2025-11-27,1350,1
3668,3408,62,2025-07-24,1820,1
3669,702,135,2025-05-25,975,1
3670,3187,23,2025-12-25,1350,1
3671,510,146,2025-10-21,1350,1
3672,3580,42,2025-03-25,1350,1
3673,2218,92,2025-06-27,1350,1
3674,2052,91,2025-07-04,1350,1
3675,1160,106,2025-06-24,520,1
3676,4607,157,2025-04-09,1350,1
3677,2455,134,2025-09-20,975,1
3678,1246,91,2025-06-29,1350,1
3679,4758,105,2025-07-28,1350,1
3680,455,94,2025-07-14,750,1
3681,1900,152,2025-05-01,1350,1
3682,1772,40,2025-06-14,1350,1
3683,1268,84,2025-02-23,1820,1
3684,4743,54,2025-10-30,975,1
3685,4525,156,2025-08-28,1350,1
3686,3334,99,2025-05-16,1350,1
3687,2405,74,2025-09-22,1350,1
3688,1151,28,2025-04-13,1820,1
3689,4791,96,2025-03-05,750,1
3690,3916,90,2025-04-05,1350,1
3691,3048,68,2025-02-12,975,1
3692,2213,50,2025-03-24,1820,1
3693,733,57,2025-07-31,750,1
3694,4578,46,2025-02-11,1350,1
3695,1817,88,2025-06-27,520,1
3696,1582,145,2025-12-11,1350,1
3697,4334,45,2025-10-31,1350,1
3698,1396,128,2025-10-13,1350,1
3699,2955,157,2025-11-08,1350,1
3700,3806,4,2025-03-10,1350,1
3701,3825,13,2025-08-11,1350,1
3702,4260,117,2026-01-19,520,1
3703,2942,117,2025-04-14,520,1
3704,1181,90,2025-04-28,1350,1
3705,3748,112,2026-01-13,1820,1
3706,1645,19,2025-02-10,1350,1
3707,955,21,2025-12-26,1350,1
3708,4558,35,2025-07-21,1350,1
3709,1181,78,2025-02-05,1350,1
3710,1836,26,2025-06-20,1350,1
3711,3950,27,2025-10-27,1350,1
3712,1418,74,2025-10-26,1350,1
3713,1842,18,2025-11-20,1350,1
3714,1381,135,2026-01-08,975,1
3715,3707,109,2025-06-18,1350,1
3716,4142,41,2025-07-28,520,1
3717,3381,21,2025-02-05,1350,1
3718,1759,15,2026-01-20,1820,1
3719,4250,23,2025-09-24,1350,1
3720,2352,105,2025-03-27,1350,1
3721,2140,149,2025-08-04,1350,1
3722,3146,48,2025-09-20,750,1
3723,4483,32,2025-09-23,1820,1
3724,1329,78,2025-05-09,1350,1
3725,1572,64,2025-09-29,975,1
3726,952,9,2025-09-01,1350,1
3727,4102,105,2025-10-15,1350,1
3728,3807,140,2025-11-05,1350,1
3729,3285,84,2025-12-14,1820,1
3730,57,6,2025-04-26,1350,1
3731,4883,139,2025-10-07,1350,1
3732,3800,151,2025-11-10,1350,1
3733,688,92,2025-03-03,1350,1
3734,3811,155,2025-09-06,975,1
3735,4681,70,2025-03-05,1350,1
3736,2349,6,2026-01-26,1350,1
3737,325,117,2025-10-30,520,1
3738,861,146,2025-08-09,1350,1
3739,2755,36,2025-11-16,1350,1
3740,1368,137,2025-04-24,1350,1
3741,612,60,2025-06-25,1350,1
3742,3959,112,2025-04-06,1820,1
3743,3019,12,2025-04-29,1350,1
3744,515,129,2025-03-28,1350,1
3745,4045,42,2025-04-07,1350,1
3746,58,112,2025-06-16,1820,1
3747,2086,135,2025-10-13,975,1
3748,1498,82,2025-09-01,1820,1
3749,131,8,2026-01-02,520,1
3750,3124,120,2025-02-09,520,1
3751,3103,39,2025-07-31,1350,1
3752,3200,44,2025-04-29,750,1
3753,33,10,2025-09-30,1350,1
3754,3538,23,2025-07-13,1350,1
3755,4426,113,2025-07-07,1350,1
3756,3418,13,2025-05-14,1350,1
3757,3007,40,2025-12-29,1350,1
3758,2000,106,2025-12-13,520,1
3759,3099,147,2025-05-06,1350,1
3760,3145,132,2025-06-18,1350,1
3761,3854,156,2025-05-11,1350,1
3762,3037,150,2025-11-22,1350,1
3763,80,16,2025-05-30,1350,1
3764,4154,77,2025-10-18,520,1
3765,3673,55,2025-11-22,1350,1
3766,4047,56,2025-08-23,1350,1
3767,1480,64,2025-02-19,975,1
3768,12,75,2025-07-22,1820,1
3769,2135,119,2025-02-23,975,1
3770,2977,50,2025-12-11,1820,1
3771,770,106,2025-04-24,520,1
3772,2604,23,2026-01-14,1350,1
3773,199,87,2025-07-21,1820,1
3774,4855,41,2025-12-01,520,1
3775,3163,33,2025-06-26,1350,1
3776,4366,123,2025-08-08,1350,1
3777,3767,21,2025-08-29,1350,1
3778,136,103,2025-05-10,975,1
3779,1157,66,2025-04-09,1350,1
3780,4163,88,2025-12-27,520,1
3781,2269,76,2025-09-30,520,1
3782,2018,141,2025-03-23,1350,1
3783,340,77,2025-04-09,520,1
3784,4337,45,2025-05-07,1350,1
3785,2169,146,2025-06-08,1350,1
3786,2575,145,2025-02-10,1350,1
3787,629,113,2025-11-08,1350,1
3788,1718,124,2025-11-15,1350,1
3789,1930,4,2025-07-25,1350,1
3790,3910,104,2025-07-03,1350,1
3791,1310,143,2025-11-16,750,1
3792,1617,52,2025-05-28,1350,1
3793,4991,145,2025-06-08,1350,1
3794,287,10,2025-08-08,1350,1
3795,2505,115,2025-04-07,1350,1
3796,4200,86,2025-03-17,3250,1
3797,4347,54,2026-01-10,975,1
3798,2261,2,2025-07-27,1350,1
3799,4822,47,2025-09-07,1350,1
3800,1302,121,2025-12-13,1350,1
3801,3643,8,2025-08-27,520,1
3802,4897,76,2025-08-15,520,1
3803,3806,45,2025-03-27,1350,1
3804,2733,145,2026-01-26,1350,1
3805,1807,90,2025-06-29,1350,1
3806,2547,144,2025-02-20,520,1
3807,1070,15,2025-06-09,1820,1
3808,4068,103,2025-04-07,975,1
3809,3308,55,2025-11-01,1350,1
3810,4958,7,2025-03-07,975,1
3811,3445,57,2025-05-06,750,1
3812,4107,26,2025-09-15,1350,1
3813,1114,35,2026-01-20,1350,1
3814,643,77,2025-05-02,520,1
3815,467,96,2025-12-15,750,1
3816,1078,125,2025-05-05,1350,1
3817,4032,19,2025-02-20,1350,1
3818,1886,129,2025-01-31,1350,1
3819,4392,74,2025-03-06,1350,1
3820,2725,90,2025-09-01,1350,1
3821,1672,3,2025-02-22,750,1
3822,1969,110,2025-04-25,1350,1
3823,661,130,2025-06-05,1350,1
3824,314,30,2025-02-10,750,1
3825,2760,59,2025-08-15,1350,1
3826,2403,105,2025-11-28,1350,1
3827,3838,76,2025-11-07,520,1
3828,244,145,2025-06-27,1350,1
3829,3023,75,2025-12-17,1820,1
3830,1905,114,2026-01-24,1820,1
3831,4088,44,2025-10-20,750,1
3832,1107,62,2025-06-04,1820,1
3833,883,51,2026-01-08,1350,1
3834,3127,133,2026-01-12,1350,1
3835,4782,10,2025-10-02,1350,1
3836,4519,77,2025-10-07,520,1
3837,3622,115,2025-04-16,1350,1
3838,2393,143,2025-02-22,750,1
3839,4658,155,2025-09-27,975,1
3840,823,12,2025-10-22,1350,1
3841,2818,74,2026-01-12,1350,1
3842,4530,39,2025-11-22,1350,1
3843,626,76,2026-01-06,520,1
3844,618,2,2025-07-22,1350,1
3845,2744,114,2025-05-25,1820,1
3846,3485,41,2025-12-26,520,1
3847,3302,147,2025-05-17,1350,1
3848,3265,139,2025-04-15,1350,1
3849,1061,106,2025-06-02,520,1
3850,1637,27,2025-05-01,1350,1
3851,4781,156,2025-12-08,1350,1
3852,4002,146,2025-06-22,1350,1
3853,118,145,2025-09-27,1350,1
3854,2678,44,2025-08-06,750,1
3855,1971,33,2025-02-20,1350,1
3856,1314,123,2025-11-12,1350,1
3857,2710,23,2025-03-16,1350,1
3858,192,126,2025-12-22,1350,1
3859,3462,31,2025-07-17,975,1
3860,1555,9,2025-06-02,1350,1
3861,125,103,2025-11-29,975,1
3862,4823,88,2025-03-03,520,1
3863,3534,30,2026-01-25,750,1
3864,4056,20,2025-09-11,750,1
3865,3068,30,2025-03-02,750,1
3866,3718,40,2026-01-24,1350,1
3867,2513,15,2025-04-09,1820,1
3868,1115,115,2025-12-14,1350,1
3869,41,48,2025-07-30,750,1
3870,4694,38,2025-10-30,1350,1
3871,3519,136,2025-02-08,1350,1
3872,3486,139,2025-12-13,1350,1
3873,4301,8,2025-08-15,520,1
3874,4471,56,2025-11-15,1350,1
3875,1661,83,2025-06-12,1350,1
3876,4093,13,2025-11-11,1350,1
3877,3655,47,2025-03-29,1350,1
3878,4786,115,2025-10-21,1350,1
3879,2953,87,2025-01-31,1820,1
3880,3272,155,2026-01-10,975,1
3881,4626,140,2025-08-12,1350,1
3882,954,135,2025-08-01,975,1
3883,911,47,2026-01-07,1350,1
3884,3591,124,2025-05-30,1350,1
3885,2648,96,2025-03-17,750,1
3886,4497,41,2025-07-13,520,1
3887,1132,27,2025-02-25,1350,1
3888,1655,91,2025-04-20,1350,1
3889,2798,50,2025-10-28,1820,1
3890,585,6,2025-05-30,1350,1
3891,4517,70,2025-08-11,1350,1
3892,547,146,2025-12-18,1350,1
3893,407,106,2025-03-08,520,1
3894,2290,130,2025-06-16,1350,1
3895,3295,95,2025-03-21,1820,1
3896,3986,149,2025-04-20,1350,1
3897,4219,48,2025-04-08,750,1
3898,3082,109,2025-03-21,1350,1
3899,2029,66,2025-11-29,1350,1
3900,4450,10,2025-11-14,1350,1
3901,737,129,2025-03-23,1350,1
3902,2312,98,2025-06-10,1350,1
3903,3374,14,2025-04-22,1820,1
3904,3601,18,2026-01-15,1350,1
3905,2426,86,2025-05-15,3250,1
3906,1001,48,2025-11-13,750,1
3907,1928,109,2026-01-24,1350,1
3908,2175,74,2025-02-10,1350,1
3909,350,90,2025-09-09,1350,1
3910,93,22,2025-07-28,750,1
3911,4944,16,2025-08-24,1350,1
3912,4328,100,2025-09-21,750,1
3913,4406,78,2025-08-30,1350,1
3914,3416,54,2025-08-11,975,1
3915,943,41,2025-06-23,520,1
3916,3665,55,2025-10-11,1350,1
3917,4270,24,2025-07-17,750,1
3918,1166,31,2025-11-18,975,1
3919,1785,55,2025-11-30,1350,1
3920,1135,155,2025-05-09,975,1
3921,2337,64,2025-01-30,975,1
3922,1826,115,2026-01-14,1350,1
3923,1195,2,2025-03-02,1350,1
3924,364,144,2025-05-16,520,1
3925,3666,91,2025-07-26,1350,1
3926,903,66,2025-04-12,1350,1
3927,428,147,2025-05-15,1350,1
3928,1062,23,2025-07-05,1350,1
3929,354,126,2025-07-29,1350,1
3930,4219,20,2025-10-28,750,1
3931,1460,36,2025-09-02,1350,1
3932,4300,13,2025-07-29,1350,1
3933,1663,117,2025-12-26,520,1
3934,2723,146,2025-09-16,1350,1
3935,2775,47,2025-05-14,1350,1
3936,1315,12,2026-01-02,1350,1
3937,1843,34,2025-08-05,520,1
3938,1423,156,2025-06-26,1350,1
3939,1660,94,2025-10-02,750,1
3940,503,94,2025-12-05,750,1
3941,1681,130,2025-03-27,1350,1
3942,4891,150,2025-05-23,1350,1
3943,1781,6,2025-10-28,1350,1
3944,4555,15,2025-11-20,1820,1
3945,3552,57,2025-05-20,750,1
3946,1369,78,2025-12-22,1350,1
3947,707,103,2025-11-20,975,1
3948,3609,143,2025-07-25,750,1
3949,995,82,2025-04-10,1820,1
3950,393,124,2025-05-29,1350,1
3951,350,91,2026-01-28,1350,1
3952,2811,110,2025-02-26,1350,1
3953,2384,61,2025-08-14,750,1
3954,3416,47,2025-12-14,1350,1
3955,2693,59,2025-11-07,1350,1
3956,1841,112,2025-11-02,1820,1
3957,4315,143,2025-11-18,750,1
3958,1687,81,2026-01-07,1350,1
3959,258,64,2025-12-02,975,1
3960,4731,88,2025-06-04,520,1
3961,1208,27,2025-12-31,1350,1
3962,2046,113,2025-10-26,1350,1
3963,4392,34,2025-11-05,520,1
3964,3941,21,2025-10-24,1350,1
3965,2987,82,2025-08-16,1820,1
3966,2873,146,2025-06-26,1350,1
3967,2161,77,2025-10-22,520,1
3968,1508,30,2026-01-07,750,1
3969,663,81,2026-01-26,1350,1
3970,1473,7,2025-05-18,975,1
3971,4444,94,2025-11-03,750,1
3972,1531,95,2025-04-08,1820,1
3973,1105,2,2025-07-24,1350,1
3974,1846,145,2025-12-15,1350,1
3975,4667,114,2025-06-18,1820,1
3976,1797,101,2025-07-28,975,1
3977,3511,88,2025-10-24,520,1
3978,2897,129,2025-11-25,1350,1
3979,1021,34,2025-06-19,520,1
3980,137,99,2025-06-29,1350,1
3981,667,149,2025-12-04,1350,1
3982,2692,152,2025-05-12,1350,1
3983,958,139,2025-11-15,1350,1
3984,4598,9,2025-12-13,1350,1
3985,3203,27,2025-12-06,1350,1
3986,3236,32,2026-01-16,1820,1
3987,2275,125,2025-05-29,1350,1
3988,1108,19,2025-03-12,1350,1
3989,1676,13,2026-01-27,1350,1
